,relation,node_idx,node_idx_dst
67715,5,52635,52866
67716,5,52636,35605
67717,5,52637,4091
67718,5,52640,57804
67719,5,52641,7957
67720,5,52643,31532
67721,5,52647,17727
67722,5,52649,11369
67723,5,52651,17727
67724,5,52653,35605
67725,5,52660,8632
67726,5,52665,11972
67727,5,52665,11972
67728,5,52666,35605
67729,5,52667,55047
67730,5,52672,55047
67731,5,52676,52866
67732,5,52683,35605
67733,5,52688,35605
67734,5,52689,47002
67735,5,52690,11514
67736,5,52703,59898
67737,5,52704,27137
67738,5,52705,11369
67739,5,52709,7957
67740,5,52714,52866
67741,5,52715,31532
67742,5,52716,35605
67743,5,52725,54552
67744,5,52737,52866
67745,5,52741,57804
67746,5,52745,55047
67747,5,52745,55047
67748,5,52754,7957
67749,5,52755,47002
67750,5,52759,7957
67751,5,52760,59898
67752,5,52762,52866
67753,5,52762,52866
67754,5,52767,52866
67755,5,52770,7957
67756,5,52770,7957
67757,5,52774,52866
67758,5,52779,7957
67759,5,52779,7957
67760,5,52786,47002
67761,5,52787,35605
67762,5,52788,11369
67763,5,52788,11369
67764,5,52789,46877
67765,5,52791,55047
67766,5,52814,17727
67767,5,52815,25958
67768,5,52815,52199
67769,5,52816,4091
67770,5,52817,31532
67771,5,52819,11369
67772,5,52822,6752
67773,5,52823,49002
67774,5,52825,59898
67775,5,52826,35605
67776,5,52828,7957
67777,5,52846,4091
67778,5,52848,17727
67779,5,52850,14393
67780,5,52850,43382
67781,5,52851,8632
67782,5,52853,11369
67783,5,52854,52866
67784,5,52854,52866
67785,5,52855,52866
67786,5,52858,7957
67787,5,52860,55047
67788,5,52866,59447
67789,5,52866,43253
67790,5,52866,24623
67791,5,52866,27954
67792,5,52866,7750
67793,5,52866,56763
67794,5,52866,46864
67795,5,52866,7480
67796,5,52866,48129
67797,5,52866,32562
67798,5,52866,5662
67799,5,52866,11131
67800,5,52866,23227
67801,5,52866,42789
67802,5,52866,53356
67803,5,52866,39597
67804,5,52866,24300
67805,5,52866,51430
67806,5,52866,42222
67807,5,52866,10598
67808,5,52866,22500
67809,5,52866,3512
67810,5,52866,17890
67811,5,52866,3841
67812,5,52866,10175
67813,5,52866,60745
67814,5,52866,52904
67815,5,52866,22196
67816,5,52866,1095
67817,5,52866,57868
67818,5,52866,48824
67819,5,52866,44089
67820,5,52866,41911
67821,5,52866,4445
67822,5,52866,40609
67823,5,52866,49057
67824,5,52866,49440
67825,5,52866,54522
67826,5,52866,1317
67827,5,52866,10799
67828,5,52866,36424
67829,5,52866,16303
67830,5,52866,49871
67831,5,52866,4762
67832,5,52866,57117
67833,5,52866,8106
67834,5,52866,7485
67835,5,52866,24546
67836,5,52866,2591
67837,5,52866,18456
67838,5,52866,21025
67839,5,52866,2468
67840,5,52866,33773
67841,5,52866,57283
67842,5,52866,49109
67843,5,52866,42586
67844,5,52866,37745
67845,5,52866,58251
67846,5,52866,11802
67847,5,52866,21887
67848,5,52866,7479
67849,5,52866,52895
67850,5,52866,36508
67851,5,52866,10023
67852,5,52866,25581
67853,5,52866,33304
67854,5,52866,25844
67855,5,52866,29645
67856,5,52866,8547
67857,5,52866,45352
67858,5,52866,22890
67859,5,52866,19383
67860,5,52866,40236
67861,5,52866,23714
67862,5,52866,15536
67863,5,52866,44558
67864,5,52866,29708
67865,5,52866,12948
67866,5,52866,6753
67867,5,52866,30798
67868,5,52866,52007
67869,5,52866,47334
67870,5,52866,29450
67871,5,52866,42187
67872,5,52866,53737
67873,5,52866,57793
67874,5,52866,1647
67875,5,52866,23378
67876,5,52866,45616
67877,5,52866,44325
67878,5,52866,53375
67879,5,52866,20175
67880,5,52866,22566
67881,5,52866,20503
67882,5,52866,41360
67883,5,52866,54440
67884,5,52866,6192
67885,5,52866,20175
67886,5,52866,41316
67887,5,52866,3430
67888,5,52866,52170
67889,5,52866,52326
67890,5,52866,19676
67891,5,52866,52675
67892,5,52866,51946
67893,5,52866,48549
67894,5,52866,52561
67895,5,52866,61959
67896,5,52866,25406
67897,5,52866,40322
67898,5,52866,6695
67899,5,52866,7901
67900,5,52866,4217
67901,5,52866,40808
67902,5,52866,43639
67903,5,52866,14435
67904,5,52866,3274
67905,5,52866,9011
67906,5,52866,41314
67907,5,52866,18175
67908,5,52866,27705
67909,5,52866,52086
67910,5,52866,47085
67911,5,52866,40524
67912,5,52866,17428
67913,5,52866,9908
67914,5,52866,39128
67915,5,52866,14411
67916,5,52866,26092
67917,5,52866,46294
67918,5,52866,21513
67919,5,52866,42862
67920,5,52866,36911
67921,5,52866,28498
67922,5,52866,47540
67923,5,52866,61549
67924,5,52866,50181
67925,5,52866,54808
67926,5,52866,27519
67927,5,52866,56575
67928,5,52866,60719
67929,5,52866,53106
67930,5,52866,54536
67931,5,52866,35521
67932,5,52866,36277
67933,5,52866,24513
67934,5,52866,45802
67935,5,52866,53044
67936,5,52866,49027
67937,5,52866,18293
67938,5,52866,6554
67939,5,52866,57016
67940,5,52866,45523
67941,5,52866,36821
67942,5,52866,53265
67943,5,52866,12829
67944,5,52866,6256
67945,5,52866,19613
67946,5,52866,48716
67947,5,52866,49153
67948,5,52866,33110
67949,5,52866,18014
67950,5,52866,19264
67951,5,52866,29249
67952,5,52866,25280
67953,5,52866,13027
67954,5,52866,14884
67955,5,52866,47019
67956,5,52866,9040
67957,5,52866,38092
67958,5,52866,54418
67959,5,52866,41770
67960,5,52866,14009
67961,5,52866,29198
67962,5,52866,8153
67963,5,52866,16510
67964,5,52866,56011
67965,5,52866,21821
67966,5,52866,8856
67967,5,52866,19526
67968,5,52866,1991
67969,5,52866,53652
67970,5,52866,23659
67971,5,52866,23429
67972,5,52866,16618
67973,5,52866,31285
67974,5,52866,59852
67975,5,52866,9343
67976,5,52866,24263
67977,5,52866,50572
67978,5,52866,30084
67979,5,52866,42254
67980,5,52866,32424
67981,5,52866,148
67982,5,52866,57710
67983,5,52866,1795
67984,5,52866,49932
67985,5,52866,27885
67986,5,52866,6013
67987,5,52866,1242
67988,5,52866,26112
67989,5,52866,32076
67990,5,52866,27040
67991,5,52866,61381
67992,5,52866,9646
67993,5,52866,10505
67994,5,52866,32143
67995,5,52866,3506
67996,5,52866,14979
67997,5,52866,46787
67998,5,52866,27631
67999,5,52866,56885
68000,5,52866,48349
68001,5,52866,4609
68002,5,52866,3137
68003,5,52866,42733
68004,5,52866,49534
68005,5,52866,42003
68006,5,52866,19650
68007,5,52866,18300
68008,5,52866,384
68009,5,52866,42306
68010,5,52866,60127
68011,5,52866,19949
68012,5,52866,17689
68013,5,52866,51187
68014,5,52866,30296
68015,5,52866,46146
68016,5,52866,32945
68017,5,52866,49255
68018,5,52866,2593
68019,5,52866,25293
68020,5,52866,54188
68021,5,52866,20895
68022,5,52866,46134
68023,5,52866,29152
68024,5,52866,27436
68025,5,52866,60992
68026,5,52866,56922
68027,5,52866,29336
68028,5,52866,10215
68029,5,52866,50359
68030,5,52866,30520
68031,5,52866,33356
68032,5,52866,20822
68033,5,52866,11395
68034,5,52866,14673
68035,5,52866,1704
68036,5,52866,52309
68037,5,52866,6815
68038,5,52866,27198
68039,5,52866,36718
68040,5,52866,23031
68041,5,52866,51256
68042,5,52866,43659
68043,5,52866,3585
68044,5,52866,39518
68045,5,52866,19743
68046,5,52866,19573
68047,5,52866,1754
68048,5,52866,15807
68049,5,52866,56357
68050,5,52866,7027
68051,5,52866,8274
68052,5,52866,34599
68053,5,52866,41554
68054,5,52866,15283
68055,5,52866,9591
68056,5,52866,3405
68057,5,52866,2285
68058,5,52866,42933
68059,5,52866,20885
68060,5,52866,37651
68061,5,52866,28409
68062,5,52866,53656
68063,5,52866,47596
68064,5,52866,17772
68065,5,52866,44638
68066,5,52866,13513
68067,5,52866,1069
68068,5,52866,24417
68069,5,52866,30927
68070,5,52866,1492
68071,5,52866,56938
68072,5,52866,31275
68073,5,52866,28627
68074,5,52866,60783
68075,5,52866,41249
68076,5,52866,45805
68077,5,52866,44750
68078,5,52866,2242
68079,5,52866,18498
68080,5,52866,24855
68081,5,52866,7738
68082,5,52866,55301
68083,5,52866,31087
68084,5,52866,49811
68085,5,52866,29018
68086,5,52866,38153
68087,5,52866,28409
68088,5,52866,4786
68089,5,52866,8556
68090,5,52866,61055
68091,5,52866,57247
68092,5,52866,54296
68093,5,52866,10325
68094,5,52866,33574
68095,5,52866,33519
68096,5,52866,32626
68097,5,52866,40197
68098,5,52866,61034
68099,5,52866,52224
68100,5,52866,22269
68101,5,52866,58179
68102,5,52866,21703
68103,5,52866,11693
68104,5,52866,29067
68105,5,52866,454
68106,5,52866,27531
68107,5,52866,85
68108,5,52866,19269
68109,5,52866,13547
68110,5,52866,917
68111,5,52866,61736
68112,5,52866,48059
68113,5,52866,31759
68114,5,52866,50254
68115,5,52866,18554
68116,5,52866,18838
68117,5,52866,4797
68118,5,52866,14131
68119,5,52866,5886
68120,5,52866,50104
68121,5,52866,28620
68122,5,52866,35575
68123,5,52866,34228
68124,5,52866,54644
68125,5,52866,17511
68126,5,52866,10938
68127,5,52866,3895
68128,5,52866,54636
68129,5,52866,641
68130,5,52866,30116
68131,5,52866,52452
68132,5,52866,30518
68133,5,52866,13317
68134,5,52866,403
68135,5,52866,1775
68136,5,52866,37550
68137,5,52866,40920
68138,5,52866,5596
68139,5,52866,18893
68140,5,52866,41564
68141,5,52866,41678
68142,5,52866,43062
68143,5,52866,58765
68144,5,52866,49443
68145,5,52866,7553
68146,5,52866,44415
68147,5,52866,54660
68148,5,52866,49601
68149,5,52866,22480
68150,5,52866,5041
68151,5,52866,20706
68152,5,52866,48040
68153,5,52866,7496
68154,5,52866,2551
68155,5,52866,38196
68156,5,52866,44778
68157,5,52866,25047
68158,5,52866,61075
68159,5,52866,23136
68160,5,52866,6401
68161,5,52866,42004
68162,5,52866,56462
68163,5,52866,44681
68164,5,52866,151
68165,5,52866,44162
68166,5,52866,15948
68167,5,52866,20537
68168,5,52866,26183
68169,5,52866,44663
68170,5,52866,52794
68171,5,52866,61210
68172,5,52866,57602
68173,5,52866,20790
68174,5,52866,55705
68175,5,52866,5001
68176,5,52866,61247
68177,5,52866,58065
68178,5,52866,44065
68179,5,52866,54534
68180,5,52866,29011
68181,5,52866,58026
68182,5,52866,10422
68183,5,52866,3811
68184,5,52866,14995
68185,5,52866,14511
68186,5,52866,29747
68187,5,52866,7877
68188,5,52866,5366
68189,5,52866,6988
68190,5,52866,33742
68191,5,52866,10608
68192,5,52866,29263
68193,5,52866,45899
68194,5,52866,45437
68195,5,52866,30664
68196,5,52866,8014
68197,5,52866,7847
68198,5,52866,38423
68199,5,52866,2690
68200,5,52866,14852
68201,5,52866,43699
68202,5,52866,46665
68203,5,52866,22415
68204,5,52866,21961
68205,5,52866,20161
68206,5,52866,37951
68207,5,52866,12805
68208,5,52866,61677
68209,5,52866,60959
68210,5,52866,9452
68211,5,52866,51074
68212,5,52866,27598
68213,5,52866,9865
68214,5,52866,13894
68215,5,52866,3068
68216,5,52866,33532
68217,5,52866,61212
68218,5,52866,19976
68219,5,52866,10698
68220,5,52866,47986
68221,5,52866,60787
68222,5,52866,40762
68223,5,52866,24375
68224,5,52866,12365
68225,5,52866,46842
68226,5,52866,36091
68227,5,52866,60487
68228,5,52866,49989
68229,5,52866,58093
68230,5,52866,7348
68231,5,52866,56619
68232,5,52866,26647
68233,5,52866,4899
68234,5,52866,58018
68235,5,52866,20664
68236,5,52866,31489
68237,5,52866,12868
68238,5,52866,14978
68239,5,52866,36226
68240,5,52866,4737
68241,5,52866,5684
68242,5,52866,37150
68243,5,52866,12047
68244,5,52866,28694
68245,5,52866,52890
68246,5,52866,8391
68247,5,52866,29097
68248,5,52866,57893
68249,5,52866,45909
68250,5,52866,50064
68251,5,52866,54230
68252,5,52866,35065
68253,5,52866,42941
68254,5,52866,43367
68255,5,52866,3718
68256,5,52866,44293
68257,5,52866,29461
68258,5,52866,22721
68259,5,52866,33537
68260,5,52866,33551
68261,5,52866,30780
68262,5,52866,40071
68263,5,52866,33009
68264,5,52866,56580
68265,5,52866,10618
68266,5,52866,58056
68267,5,52866,12554
68268,5,52866,43561
68269,5,52866,13634
68270,5,52866,34065
68271,5,52866,22037
68272,5,52866,60887
68273,5,52866,30559
68274,5,52866,6137
68275,5,52866,35780
68276,5,52866,52017
68277,5,52866,35546
68278,5,52866,43485
68279,5,52866,4612
68280,5,52866,28585
68281,5,52866,17386
68282,5,52866,18037
68283,5,52866,32657
68284,5,52866,47647
68285,5,52866,44912
68286,5,52866,24961
68287,5,52866,34291
68288,5,52866,20464
68289,5,52866,36309
68290,5,52866,39877
68291,5,52866,35330
68292,5,52866,31566
68293,5,52866,9075
68294,5,52866,2830
68295,5,52866,7868
68296,5,52866,5601
68297,5,52866,42419
68298,5,52866,40649
68299,5,52866,53819
68300,5,52866,3028
68301,5,52866,49040
68302,5,52866,11675
68303,5,52866,18027
68304,5,52866,18383
68305,5,52866,54884
68306,5,52866,13158
68307,5,52866,39571
68308,5,52866,17204
68309,5,52866,58286
68310,5,52866,47599
68311,5,52866,40169
68312,5,52866,6145
68313,5,52866,27321
68314,5,52866,966
68315,5,52866,225
68316,5,52866,36251
68317,5,52866,33449
68318,5,52866,2789
68319,5,52866,31837
68320,5,52866,18237
68321,5,52866,52620
68322,5,52866,53530
68323,5,52866,55321
68324,5,52866,42305
68325,5,52866,10170
68326,5,52866,9002
68327,5,52866,36399
68328,5,52866,4329
68329,5,52866,41415
68330,5,52866,28001
68331,5,52866,60840
68332,5,52866,60
68333,5,52866,19518
68334,5,52866,59803
68335,5,52866,20810
68336,5,52866,26267
68337,5,52866,25341
68338,5,52866,45817
68339,5,52866,1600
68340,5,52866,7299
68341,5,52866,28987
68342,5,52866,14596
68343,5,52866,57260
68344,5,52866,50456
68345,5,52866,54529
68346,5,52866,27928
68347,5,52866,22094
68348,5,52866,9141
68349,5,52866,21453
68350,5,52866,55423
68351,5,52866,5349
68352,5,52866,32520
68353,5,52866,23308
68354,5,52866,43027
68355,5,52866,33041
68356,5,52866,23105
68357,5,52866,53740
68358,5,52866,46534
68359,5,52866,32530
68360,5,52866,33944
68361,5,52866,3160
68362,5,52866,1982
68363,5,52866,55281
68364,5,52866,55126
68365,5,52866,33543
68366,5,52866,23089
68367,5,52866,5381
68368,5,52866,18174
68369,5,52866,46002
68370,5,52866,59938
68371,5,52866,36545
68372,5,52866,25886
68373,5,52866,17167
68374,5,52866,17507
68375,5,52866,32313
68376,5,52866,31747
68377,5,52866,16806
68378,5,52866,40669
68379,5,52866,21353
68380,5,52866,18639
68381,5,52866,46085
68382,5,52866,1351
68383,5,52866,59558
68384,5,52866,22677
68385,5,52866,53286
68386,5,52866,20849
68387,5,52866,36936
68388,5,52866,57156
68389,5,52866,19248
68390,5,52866,42389
68391,5,52866,24034
68392,5,52866,51526
68393,5,52866,48169
68394,5,52866,11420
68395,5,52866,44396
68396,5,52866,41356
68397,5,52866,1104
68398,5,52866,50085
68399,5,52866,31397
68400,5,52866,8326
68401,5,52866,48090
68402,5,52866,34830
68403,5,52866,2599
68404,5,52866,41350
68405,5,52866,54890
68406,5,52866,57561
68407,5,52866,18153
68408,5,52866,49766
68409,5,52866,56884
68410,5,52866,62129
68411,5,52866,28856
68412,5,52866,57100
68413,5,52866,51927
68414,5,52866,61746
68415,5,52866,7101
68416,5,52866,12894
68417,5,52866,51353
68418,5,52866,33350
68419,5,52866,59745
68420,5,52866,16816
68421,5,52866,37747
68422,5,52866,893
68423,5,52866,19809
68424,5,52866,12340
68425,5,52866,12234
68426,5,52866,50711
68427,5,52866,44949
68428,5,52866,3062
68429,5,52866,39616
68430,5,52866,16572
68431,5,52866,40849
68432,5,52866,11159
68433,5,52866,41515
68434,5,52866,59438
68435,5,52866,48334
68436,5,52866,12099
68437,5,52866,32342
68438,5,52866,59906
68439,5,52866,5779
68440,5,52866,44657
68441,5,52866,1523
68442,5,52866,46766
68443,5,52866,58934
68444,5,52866,11623
68445,5,52866,35242
68446,5,52866,37556
68447,5,52866,12028
68448,5,52866,19361
68449,5,52866,24837
68450,5,52866,47198
68451,5,52866,39359
68452,5,52866,33411
68453,5,52866,42693
68454,5,52866,52159
68455,5,52866,17076
68456,5,52866,48357
68457,5,52866,58256
68458,5,52866,45677
68459,5,52866,61815
68460,5,52866,46847
68461,5,52866,57690
68462,5,52866,29865
68463,5,52866,46990
68464,5,52866,11041
68465,5,52866,39971
68466,5,52866,48707
68467,5,52866,55374
68468,5,52866,43090
68469,5,52866,31743
68470,5,52866,27821
68471,5,52866,38731
68472,5,52866,28511
68473,5,52866,24769
68474,5,52866,49769
68475,5,52866,34789
68476,5,52866,60686
68477,5,52866,34621
68478,5,52866,13248
68479,5,52866,2964
68480,5,52866,45809
68481,5,52866,30367
68482,5,52866,22422
68483,5,52866,52623
68484,5,52866,49382
68485,5,52866,26337
68486,5,52866,45793
68487,5,52866,634
68488,5,52866,5831
68489,5,52866,48404
68490,5,52866,43972
68491,5,52866,27626
68492,5,52866,42145
68493,5,52866,12917
68494,5,52866,59025
68495,5,52866,14910
68496,5,52866,3900
68497,5,52866,50309
68498,5,52866,41425
68499,5,52866,61237
68500,5,52866,42978
68501,5,52866,14206
68502,5,52866,13977
68503,5,52866,13952
68504,5,52866,41411
68505,5,52866,37269
68506,5,52866,17298
68507,5,52866,25147
68508,5,52866,15991
68509,5,52866,30472
68510,5,52866,5967
68511,5,52866,14444
68512,5,52866,46037
68513,5,52866,17887
68514,5,52866,8220
68515,5,52866,10206
68516,5,52866,19986
68517,5,52866,24715
68518,5,52866,57624
68519,5,52866,20473
68520,5,52866,35487
68521,5,52866,20568
68522,5,52866,30370
68523,5,52866,28008
68524,5,52866,21971
68525,5,52866,34572
68526,5,52866,30414
68527,5,52866,59451
68528,5,52866,39612
68529,5,52866,57398
68530,5,52866,6820
68531,5,52866,56811
68532,5,52866,43213
68533,5,52866,8788
68534,5,52866,49632
68535,5,52866,60768
68536,5,52866,21670
68537,5,52866,55238
68538,5,52866,41326
68539,5,52866,15346
68540,5,52866,29593
68541,5,52866,28366
68542,5,52866,36300
68543,5,52866,52515
68544,5,52866,21175
68545,5,52866,21501
68546,5,52866,25042
68547,5,52866,59112
68548,5,52866,51541
68549,5,52866,52098
68550,5,52866,38427
68551,5,52866,18953
68552,5,52866,21054
68553,5,52866,41328
68554,5,52866,5786
68555,5,52866,26870
68556,5,52866,18444
68557,5,52866,26641
68558,5,52866,53208
68559,5,52866,1927
68560,5,52866,57346
68561,5,52866,25590
68562,5,52866,3698
68563,5,52866,20602
68564,5,52866,34584
68565,5,52866,8409
68566,5,52866,18755
68567,5,52866,43712
68568,5,52866,42417
68569,5,52866,3435
68570,5,52866,52217
68571,5,52866,38403
68572,5,52866,10339
68573,5,52866,47973
68574,5,52866,27554
68575,5,52866,40826
68576,5,52866,20219
68577,5,52866,11061
68578,5,52866,34775
68579,5,52866,46393
68580,5,52866,19993
68581,5,52866,23760
68582,5,52866,60270
68583,5,52866,28029
68584,5,52866,44688
68585,5,52866,18614
68586,5,52866,40414
68587,5,52866,39070
68588,5,52866,9744
68589,5,52866,46630
68590,5,52866,28922
68591,5,52866,51941
68592,5,52866,32163
68593,5,52866,59756
68594,5,52866,18640
68595,5,52866,36437
68596,5,52866,43725
68597,5,52866,9055
68598,5,52866,2646
68599,5,52866,49944
68600,5,52866,17859
68601,5,52866,60252
68602,5,52866,60606
68603,5,52866,54665
68604,5,52866,8651
68605,5,52866,49823
68606,5,52866,61225
68607,5,52866,37492
68608,5,52866,41848
68609,5,52866,18395
68610,5,52866,35217
68611,5,52866,53457
68612,5,52866,39590
68613,5,52866,19940
68614,5,52866,25200
68615,5,52866,35526
68616,5,52866,60556
68617,5,52866,31081
68618,5,52866,29646
68619,5,52866,19113
68620,5,52866,46722
68621,5,52866,36423
68622,5,52866,16095
68623,5,52866,28825
68624,5,52866,6220
68625,5,52866,34352
68626,5,52866,57820
68627,5,52866,42613
68628,5,52866,18777
68629,5,52866,21202
68630,5,52866,40866
68631,5,52866,19358
68632,5,52866,20436
68633,5,52866,25999
68634,5,52866,10152
68635,5,52866,12152
68636,5,52866,40959
68637,5,52866,36740
68638,5,52866,11092
68639,5,52866,22107
68640,5,52866,25463
68641,5,52866,22632
68642,5,52866,60013
68643,5,52866,54513
68644,5,52866,27493
68645,5,52866,33835
68646,5,52866,45131
68647,5,52866,61956
68648,5,52866,684
68649,5,52866,15267
68650,5,52866,26151
68651,5,52866,47799
68652,5,52866,22106
68653,5,52866,2293
68654,5,52866,33920
68655,5,52866,5298
68656,5,52866,6028
68657,5,52866,51825
68658,5,52866,39846
68659,5,52866,18978
68660,5,52866,7531
68661,5,52866,62097
68662,5,52866,27191
68663,5,52866,42053
68664,5,52866,50501
68665,5,52866,19122
68666,5,52866,57154
68667,5,52866,43662
68668,5,52866,12985
68669,5,52866,26485
68670,5,52866,37901
68671,5,52866,41400
68672,5,52866,27130
68673,5,52866,19586
68674,5,52866,52111
68675,5,52866,19409
68676,5,52866,26521
68677,5,52866,60815
68678,5,52866,39653
68679,5,52866,16073
68680,5,52866,51254
68681,5,52866,44996
68682,5,52866,21570
68683,5,52866,33414
68684,5,52866,20842
68685,5,52866,9680
68686,5,52866,1842
68687,5,52866,50130
68688,5,52866,15870
68689,5,52866,3767
68690,5,52866,25763
68691,5,52866,29866
68692,5,52866,11884
68693,5,52866,47116
68694,5,52866,1743
68695,5,52866,44495
68696,5,52866,49759
68697,5,52866,3920
68698,5,52866,46770
68699,5,52866,7835
68700,5,52866,40969
68701,5,52866,26153
68702,5,52866,32811
68703,5,52866,18785
68704,5,52866,20693
68705,5,52866,5165
68706,5,52866,54673
68707,5,52866,5102
68708,5,52866,47090
68709,5,52866,24827
68710,5,52866,19155
68711,5,52866,14080
68712,5,52866,31574
68713,5,52866,59709
68714,5,52866,3750
68715,5,52866,38287
68716,5,52866,8669
68717,5,52866,26972
68718,5,52866,15552
68719,5,52866,4652
68720,5,52866,2066
68721,5,52866,4973
68722,5,52866,11576
68723,5,52866,54269
68724,5,52866,47063
68725,5,52866,29124
68726,5,52866,46248
68727,5,52866,26636
68728,5,52866,3557
68729,5,52866,40932
68730,5,52866,45071
68731,5,52866,34753
68732,5,52866,10183
68733,5,52866,28757
68734,5,52866,16037
68735,5,52866,30324
68736,5,52866,53953
68737,5,52866,58806
68738,5,52866,43082
68739,5,52866,21567
68740,5,52866,26722
68741,5,52866,24944
68742,5,52866,31918
68743,5,52866,27308
68744,5,52866,23334
68745,5,52866,41292
68746,5,52866,49347
68747,5,52866,57009
68748,5,52866,895
68749,5,52866,14561
68750,5,52866,16534
68751,5,52866,56730
68752,5,52866,40370
68753,5,52866,53855
68754,5,52866,11613
68755,5,52866,49464
68756,5,52866,9769
68757,5,52866,49457
68758,5,52866,8659
68759,5,52866,9787
68760,5,52866,20267
68761,5,52866,24260
68762,5,52866,14050
68763,5,52866,42379
68764,5,52866,31860
68765,5,52866,62080
68766,5,52866,11453
68767,5,52866,6303
68768,5,52866,31966
68769,5,52866,58020
68770,5,52866,41657
68771,5,52866,39291
68772,5,52866,19520
68773,5,52866,8535
68774,5,52866,56721
68775,5,52866,23975
68776,5,52866,61224
68777,5,52866,20530
68778,5,52866,61049
68779,5,52866,24393
68780,5,52866,42349
68781,5,52866,45976
68782,5,52866,51301
68783,5,52866,43183
68784,5,52866,23868
68785,5,52866,23243
68786,5,52866,58908
68787,5,52866,59857
68788,5,52866,28127
68789,5,52866,2023
68790,5,52866,1936
68791,5,52866,57633
68792,5,52866,24705
68793,5,52866,59133
68794,5,52866,38735
68795,5,52866,2849
68796,5,52866,34388
68797,5,52866,15328
68798,5,52866,51817
68799,5,52866,9453
68800,5,52866,34141
68801,5,52866,1574
68802,5,52866,25416
68803,5,52866,4457
68804,5,52866,46144
68805,5,52866,14718
68806,5,52866,40989
68807,5,52866,61395
68808,5,52866,46094
68809,5,52866,26061
68810,5,52866,21875
68811,5,52866,25370
68812,5,52866,50495
68813,5,52866,36967
68814,5,52866,30246
68815,5,52866,32306
68816,5,52866,1457
68817,5,52866,58001
68818,5,52866,47233
68819,5,52866,1766
68820,5,52866,39555
68821,5,52866,17151
68822,5,52866,15297
68823,5,52866,28030
68824,5,52866,29682
68825,5,52866,50226
68826,5,52866,31594
68827,5,52866,51867
68828,5,52866,22922
68829,5,52866,3249
68830,5,52866,28775
68831,5,52866,793
68832,5,52866,16161
68833,5,52866,53252
68834,5,52866,7871
68835,5,52866,53631
68836,5,52866,50436
68837,5,52866,16257
68838,5,52866,22628
68839,5,52866,12934
68840,5,52866,55730
68841,5,52866,29453
68842,5,52866,6576
68843,5,52866,192
68844,5,52866,9351
68845,5,52866,55620
68846,5,52866,16279
68847,5,52866,3925
68848,5,52866,22083
68849,5,52866,52426
68850,5,52866,30432
68851,5,52866,52774
68852,5,52866,34155
68853,5,52866,47838
68854,5,52866,35894
68855,5,52866,18851
68856,5,52866,6591
68857,5,52866,43396
68858,5,52866,11560
68859,5,52866,20761
68860,5,52866,20477
68861,5,52866,49874
68862,5,52866,17866
68863,5,52866,20837
68864,5,52866,17591
68865,5,52866,3270
68866,5,52866,10835
68867,5,52866,60315
68868,5,52866,39418
68869,5,52866,17663
68870,5,52866,41826
68871,5,52866,6531
68872,5,52866,62111
68873,5,52866,29731
68874,5,52866,54262
68875,5,52866,41815
68876,5,52866,24927
68877,5,52866,51913
68878,5,52866,54304
68879,5,52866,14363
68880,5,52866,29826
68881,5,52866,7020
68882,5,52866,53956
68883,5,52866,2873
68884,5,52866,51877
68885,5,52866,23050
68886,5,52866,48952
68887,5,52866,36826
68888,5,52866,21853
68889,5,52866,11577
68890,5,52866,23989
68891,5,52866,53173
68892,5,52866,4777
68893,5,52866,14122
68894,5,52866,11793
68895,5,52866,40907
68896,5,52866,20486
68897,5,52866,58278
68898,5,52866,53010
68899,5,52866,30139
68900,5,52866,17412
68901,5,52866,5285
68902,5,52866,46536
68903,5,52866,42925
68904,5,52866,40708
68905,5,52866,38411
68906,5,52866,361
68907,5,52866,21609
68908,5,52866,29451
68909,5,52866,46572
68910,5,52866,18020
68911,5,52866,50882
68912,5,52866,1088
68913,5,52866,53036
68914,5,52866,20774
68915,5,52866,32803
68916,5,52866,49175
68917,5,52866,35732
68918,5,52866,6665
68919,5,52866,53272
68920,5,52866,3787
68921,5,52866,59579
68922,5,52866,28712
68923,5,52866,59763
68924,5,52866,25644
68925,5,52866,19364
68926,5,52866,21486
68927,5,52866,31758
68928,5,52866,17214
68929,5,52866,39810
68930,5,52866,3374
68931,5,52866,41114
68932,5,52866,44707
68933,5,52866,38578
68934,5,52866,58900
68935,5,52866,1726
68936,5,52866,13688
68937,5,52866,15520
68938,5,52866,43927
68939,5,52866,48819
68940,5,52866,55255
68941,5,52866,59926
68942,5,52866,51435
68943,5,52866,61036
68944,5,52866,22109
68945,5,52866,31328
68946,5,52866,45382
68947,5,52866,46027
68948,5,52866,32711
68949,5,52866,36019
68950,5,52866,24661
68951,5,52866,12200
68952,5,52866,58798
68953,5,52866,2859
68954,5,52866,22739
68955,5,52866,19742
68956,5,52866,3330
68957,5,52866,36529
68958,5,52866,39360
68959,5,52866,34138
68960,5,52866,24588
68961,5,52866,17631
68962,5,52866,39331
68963,5,52866,25189
68964,5,52866,50546
68965,5,52866,28713
68966,5,52866,58233
68967,5,52866,57743
68968,5,52866,11331
68969,5,52866,271
68970,5,52866,20637
68971,5,52866,24760
68972,5,52866,12217
68973,5,52866,41673
68974,5,52866,21485
68975,5,52866,18187
68976,5,52866,60634
68977,5,52866,25006
68978,5,52866,37725
68979,5,52866,28345
68980,5,52866,36314
68981,5,52866,60958
68982,5,52866,18124
68983,5,52866,56362
68984,5,52866,29140
68985,5,52866,21515
68986,5,52866,2430
