,node_idx,User Id,Time,Gender,Age Range,Spammer Label
51072,51072,4609927,0.5375,M,50,0
51073,51073,4609954,0.3375,M,30,0
51074,51074,4610127,0.4625,M,40,0
51075,51075,4610160,0.0625,M,20,0
51076,51076,4610233,0.125,M,20,0
51077,51077,4610284,0.925,M,40,0
51078,51078,4610285,0.5625,M,40,0
51079,51079,4610428,0.1875,M,30,0
51080,51080,4610450,0.0125,M,30,0
51081,51081,4610554,0.25,M,20,0
51082,51082,4610595,0.325,M,40,0
51083,51083,4610749,0.1625,M,50,0
51084,51084,4610908,0.15,M,20,0
51085,51085,4610990,0.675,M,30,0
51086,51086,4611067,0.9375,M,40,0
51087,51087,4611254,0.675,M,30,0
51088,51088,4611447,0.6375,M,40,0
51089,51089,4611620,0.0,M,20,0
51090,51090,4612003,0.2125,M,30,0
51091,51091,4612071,0.2625,M,50,0
51092,51092,4612094,0.9125,M,50,0
51093,51093,4612192,0.875,M,30,0
51094,51094,4612420,0.7375,M,60,0
51095,51095,4612660,0.3625,M,20,0
51096,51096,4612806,0.075,M,40,0
51097,51097,4612840,0.2125,M,60,0
51098,51098,4612910,0.8375,M,20,0
51099,51099,4612943,0.5125,M,30,0
51100,51100,4612992,0.3,M,40,0
51101,51101,4613058,0.4375,M,30,0
51102,51102,4613064,0.55,M,30,0
51103,51103,4613068,0.4,M,20,0
51104,51104,4613095,0.7625,M,20,0
51105,51105,4613108,0.15,M,20,0
51106,51106,4613140,0.625,M,20,0
51107,51107,4613171,0.8625,M,50,0
51108,51108,4613198,0.0375,M,50,0
51109,51109,4613229,0.325,M,30,0
51110,51110,4613425,0.0,M,30,0
51111,51111,4613713,0.9,M,30,0
51112,51112,4613820,0.0375,M,20,0
51113,51113,4614154,0.375,M,60,0
51114,51114,4614179,0.5,M,30,0
51115,51115,4614360,0.8875,M,40,0
51116,51116,4614364,0.175,M,30,0
51117,51117,4614498,0.9125,M,40,0
51118,51118,4614589,0.9375,M,30,0
51119,51119,4614593,0.0375,M,30,0
51120,51120,4614604,0.95,M,40,0
51121,51121,4614764,0.2,M,30,0
51122,51122,4614899,0.2875,M,20,0
51123,51123,4614913,0.4625,M,60,0
51124,51124,4615010,0.375,M,40,0
51125,51125,4615066,0.3375,M,20,0
51126,51126,4615110,0.025,M,40,0
51127,51127,4615225,0.0375,M,20,0
51128,51128,4615268,0.65,M,40,0
51129,51129,4615304,0.0125,M,20,0
51130,51130,4615306,0.0125,M,20,0
51131,51131,4615326,0.875,M,30,0
51132,51132,4615504,0.0125,M,40,0
51133,51133,4615592,0.075,M,20,0
51134,51134,4615711,0.5875,M,40,0
51135,51135,4615730,0.25,M,50,0
51136,51136,4615768,0.1125,M,30,0
51137,51137,4615849,0.4125,M,30,0
51138,51138,4615872,0.0375,M,20,0
51139,51139,4616135,0.0125,M,40,0
51140,51140,4616206,0.8625,M,20,0
51141,51141,4616579,0.8375,M,20,0
51142,51142,4616681,0.025,M,20,0
51143,51143,4616921,0.0125,M,20,0
51144,51144,4617034,0.6,M,30,0
51145,51145,4617282,0.6375,M,30,0
51146,51146,4617364,0.725,M,30,0
51147,51147,4617440,0.725,M,10,0
51148,51148,4617517,0.7625,M,20,0
51149,51149,4617613,0.025,M,20,0
51150,51150,4617614,0.825,M,40,0
51151,51151,4617617,0.1625,M,40,0
51152,51152,4617816,0.725,M,40,0
51153,51153,4617818,0.375,M,50,0
51154,51154,4617854,0.5875,M,50,0
51155,51155,4617872,0.0625,M,50,0
51156,51156,4617877,0.3,M,30,0
51157,51157,4618013,0.0125,M,40,1
51158,51158,4618093,0.2375,M,40,0
51159,51159,4618253,0.0875,M,30,0
51160,51160,4618473,0.2875,M,30,0
51161,51161,4618524,0.725,M,20,0
51162,51162,4618558,0.1375,M,10,0
51163,51163,4618840,0.15,M,30,0
51164,51164,4618842,0.9,M,40,0
51165,51165,4618856,0.2125,M,20,0
51166,51166,4618935,0.525,M,30,0
51167,51167,4618983,0.025,M,20,0
51168,51168,4619184,0.0375,M,20,0
51169,51169,4619205,0.4375,M,30,0
51170,51170,4619301,0.175,M,20,0
51171,51171,4619344,0.15,M,30,0
51172,51172,4619426,0.95,M,30,0
51173,51173,4619561,0.1125,M,40,0
51174,51174,4619909,0.15,M,40,0
51175,51175,4619951,0.95,M,30,0
51176,51176,4620127,0.0125,M,30,0
51177,51177,4620177,0.075,M,30,0
51178,51178,4620199,0.525,M,10,0
51179,51179,4620235,0.55,M,20,0
51180,51180,4620420,0.95,M,20,0
51181,51181,4620422,0.0875,M,30,0
51182,51182,4620486,0.75,M,30,0
51183,51183,4620602,0.6125,M,20,0
51184,51184,4620612,0.275,M,20,0
51185,51185,4620619,0.375,M,20,0
51186,51186,4620704,0.0375,M,40,0
51187,51187,4620795,0.4375,M,40,0
51188,51188,4620906,0.55,M,30,0
51189,51189,4620964,0.0625,M,30,0
51190,51190,4621110,0.15,M,40,0
51191,51191,4621117,0.875,M,30,0
51192,51192,4621289,0.525,M,20,0
51193,51193,4621319,0.525,M,20,0
51194,51194,4621364,0.475,M,40,0
51195,51195,4621398,0.4,M,40,0
51196,51196,4621415,0.2625,M,20,0
51197,51197,4621517,0.025,F,20,1
51198,51198,4621600,0.6625,M,40,0
51199,51199,4621623,0.625,M,40,0
51200,51200,4621701,0.0875,M,30,0
51201,51201,4621823,0.4375,M,20,0
51202,51202,4621871,0.9,M,30,0
51203,51203,4621938,0.1375,M,20,0
51204,51204,4621996,0.875,M,20,0
51205,51205,4622003,0.95,M,30,0
51206,51206,4622118,0.1125,M,30,0
51207,51207,4622129,0.65,M,20,0
51208,51208,4622185,0.0375,M,40,1
51209,51209,4622287,0.55,M,30,0
51210,51210,4622321,0.0125,M,40,0
51211,51211,4622393,0.45,M,20,0
51212,51212,4622414,0.3625,M,10,0
51213,51213,4622479,0.1125,M,20,0
51214,51214,4622511,0.525,M,40,0
51215,51215,4622659,0.8875,M,50,0
51216,51216,4622683,0.05,M,30,0
51217,51217,4622747,0.775,M,10,0
51218,51218,4622830,0.0125,M,20,0
51219,51219,4622864,0.375,M,20,0
51220,51220,4623012,0.625,M,60,0
51221,51221,4623048,0.05,M,30,0
51222,51222,4623301,0.5125,M,40,0
51223,51223,4623332,0.5875,M,20,0
51224,51224,4623339,0.3125,M,30,0
51225,51225,4623347,0.175,M,20,0
51226,51226,4623601,0.0375,M,20,0
51227,51227,4623610,0.85,M,40,0
51228,51228,4623843,0.05,M,10,0
51229,51229,4624031,0.775,M,30,0
51230,51230,4624099,0.275,M,30,0
51231,51231,4624110,0.55,M,20,0
51232,51232,4624122,0.125,M,20,0
51233,51233,4624262,0.0,M,20,0
51234,51234,4624265,0.0125,M,20,0
51235,51235,4624277,0.05,M,30,0
51236,51236,4624290,0.7375,M,30,0
51237,51237,4624313,0.15,M,20,0
51238,51238,4624622,1.0,M,20,0
51239,51239,4624678,0.1625,M,60,0
51240,51240,4624685,0.875,M,40,0
51241,51241,4624795,0.0375,M,40,0
51242,51242,4624860,0.2125,M,30,0
51243,51243,4624878,0.9,M,60,0
51244,51244,4625128,0.1125,M,30,0
51245,51245,4625132,0.05,M,20,0
51246,51246,4625334,0.9375,M,30,0
51247,51247,4625741,0.625,M,20,0
51248,51248,4626001,0.3625,M,30,0
51249,51249,4626012,0.5875,M,20,0
51250,51250,4626165,0.4375,M,20,0
51251,51251,4626195,0.9,M,20,0
51252,51252,4626344,0.025,M,30,0
51253,51253,4626562,0.05,M,30,0
51254,51254,4626585,0.675,M,20,0
51255,51255,4626689,0.8125,M,20,0
51256,51256,4626703,0.6125,M,50,0
51257,51257,4626751,0.7125,M,40,0
51258,51258,4626910,0.5875,M,30,0
51259,51259,4627005,0.925,M,30,0
51260,51260,4627023,0.7625,M,30,0
51261,51261,4627054,0.05,M,40,0
51262,51262,4627138,0.625,M,50,0
51263,51263,4627154,0.6625,M,10,0
51264,51264,4627163,0.9125,M,30,0
51265,51265,4627257,0.8375,M,30,0
51266,51266,4627477,0.0375,M,10,0
51267,51267,4627510,0.4875,M,30,0
51268,51268,4627554,0.9,M,30,0
51269,51269,4627606,0.9,M,30,0
51270,51270,4627896,0.9,M,60,0
51271,51271,4628004,0.5375,M,20,0
51272,51272,4628100,0.35,M,30,0
51273,51273,4628139,0.0875,M,20,0
51274,51274,4628361,0.6125,M,30,0
51275,51275,4628417,0.0125,M,20,0
51276,51276,4628645,0.1625,M,30,0
51277,51277,4628648,0.65,M,30,0
51278,51278,4628656,0.2375,M,20,1
51279,51279,4628766,0.075,M,20,0
51280,51280,4628800,0.425,M,40,0
51281,51281,4628903,0.525,M,20,0
51282,51282,4629117,0.7625,M,40,0
51283,51283,4629141,0.0375,M,20,0
51284,51284,4629170,0.025,M,30,1
51285,51285,4629269,0.1375,M,40,0
51286,51286,4629274,0.4875,M,40,0
51287,51287,4629294,1.0,M,40,0
51288,51288,4629401,0.6625,M,40,0
51289,51289,4629491,0.6625,M,20,0
51290,51290,4629536,0.0,M,10,0
51291,51291,4629551,0.375,M,30,1
51292,51292,4629643,0.4125,M,30,0
51293,51293,4629785,0.1,M,30,0
51294,51294,4629857,0.15,M,20,0
51295,51295,4629884,0.8875,M,30,0
51296,51296,4630002,0.0875,M,20,0
51297,51297,4630229,0.5375,M,30,0
51298,51298,4630279,0.1,M,30,0
51299,51299,4630356,0.5,M,30,0
51300,51300,4630619,0.8875,M,30,0
51301,51301,4630819,0.7875,M,30,0
51302,51302,4630873,0.325,M,40,0
51303,51303,4630908,0.3875,M,50,0
51304,51304,4631207,0.575,M,60,1
51305,51305,4631220,0.05,M,20,0
51306,51306,4631288,0.1125,M,20,0
51307,51307,4631472,0.2,M,50,0
51308,51308,4631539,0.0125,M,20,0
51309,51309,4631748,0.0,M,30,0
51310,51310,4631951,0.8375,M,40,0
51311,51311,4632175,0.3375,M,20,0
51312,51312,4632180,0.375,M,20,0
51313,51313,4632349,0.025,M,30,0
51314,51314,4632357,0.4,M,30,0
51315,51315,4632659,0.125,M,20,0
51316,51316,4632728,0.1375,M,20,0
51317,51317,4632866,0.2,M,40,0
51318,51318,4632877,0.2375,M,30,0
51319,51319,4633029,0.6,M,30,0
51320,51320,4633041,0.2375,M,40,0
51321,51321,4633188,0.725,M,30,0
51322,51322,4633228,0.6375,M,40,0
51323,51323,4633394,0.9125,M,20,0
51324,51324,4633459,0.7625,M,30,0
51325,51325,4633634,1.0,M,40,0
51326,51326,4633674,0.75,M,40,0
51327,51327,4633732,0.6,M,10,0
51328,51328,4633749,0.0375,M,40,0
51329,51329,4633898,0.35,M,40,0
51330,51330,4634005,0.4875,M,30,0
51331,51331,4634013,0.225,M,40,0
51332,51332,4634097,0.0625,M,30,0
51333,51333,4634210,0.8875,M,40,1
51334,51334,4634263,0.65,M,30,0
51335,51335,4634342,0.175,M,20,0
51336,51336,4634409,0.2125,M,40,0
51337,51337,4634434,0.6,M,40,0
51338,51338,4634543,0.1125,M,30,0
51339,51339,4634548,0.725,M,50,0
51340,51340,4634610,0.2375,M,10,0
51341,51341,4634755,0.55,M,30,0
51342,51342,4634869,0.0125,M,20,0
51343,51343,4634987,0.225,M,30,0
51344,51344,4635146,0.3625,M,20,0
51345,51345,4635157,0.225,M,30,0
51346,51346,4635277,0.275,M,20,0
51347,51347,4635305,0.7125,M,30,0
51348,51348,4635324,0.0,M,20,0
51349,51349,4635376,0.6625,M,20,0
51350,51350,4635386,0.05,M,40,1
51351,51351,4635652,0.0875,M,30,0
51352,51352,4635883,0.4,M,60,0
51353,51353,4635894,0.0875,M,20,0
51354,51354,4635924,0.025,M,20,0
51355,51355,4635958,0.0125,M,30,0
51356,51356,4636000,0.0125,M,20,1
51357,51357,4636057,0.0,M,30,0
51358,51358,4636122,0.0375,M,30,0
51359,51359,4636267,0.0875,M,20,0
51360,51360,4636608,0.425,M,30,0
51361,51361,4636672,0.5875,M,30,0
51362,51362,4636747,0.025,M,30,0
51363,51363,4636899,0.1625,M,30,0
51364,51364,4637002,0.6125,M,30,0
51365,51365,4637156,0.4625,M,50,0
51366,51366,4637305,0.225,M,30,0
51367,51367,4637600,0.0,M,20,0
51368,51368,4637803,0.175,M,30,0
51369,51369,4637818,0.8,M,20,0
51370,51370,4637853,0.725,M,30,0
51371,51371,4637889,0.675,M,40,0
51372,51372,4637926,0.55,M,30,0
51373,51373,4637960,0.9875,M,30,0
51374,51374,4638148,0.1125,M,30,0
51375,51375,4638231,0.3,M,20,0
51376,51376,4638246,0.0625,M,40,0
51377,51377,4638256,0.475,M,20,0
51378,51378,4638276,0.075,M,20,0
51379,51379,4638352,0.0,M,50,1
51380,51380,4638431,0.5375,M,30,0
51381,51381,4638524,0.8375,M,40,0
51382,51382,4638708,0.0,M,30,0
51383,51383,4638804,0.75,M,10,0
51384,51384,4638830,0.775,M,40,0
51385,51385,4638863,0.2125,M,20,0
51386,51386,4638935,0.7125,M,60,0
51387,51387,4638947,0.2125,M,20,0
51388,51388,4639081,0.4375,M,40,0
51389,51389,4639083,0.0,M,20,0
51390,51390,4639185,0.4875,M,20,0
51391,51391,4639545,0.175,M,20,1
51392,51392,4639559,0.0375,M,30,0
51393,51393,4639855,0.2,M,60,0
51394,51394,4639873,0.0625,M,30,0
51395,51395,4639975,0.875,M,30,0
51396,51396,4640175,0.8625,M,30,0
51397,51397,4640239,0.0875,M,30,0
51398,51398,4640258,0.7,M,60,0
51399,51399,4640398,0.0125,M,20,0
51400,51400,4640401,0.85,M,50,0
51401,51401,4640676,0.2125,M,30,0
51402,51402,4640680,0.9,M,20,0
51403,51403,4640873,0.2125,M,20,0
51404,51404,4640914,0.15,M,30,0
51405,51405,4641076,0.2875,M,30,0
51406,51406,4641105,0.6875,M,40,0
51407,51407,4641126,0.6375,M,40,0
51408,51408,4641137,0.4125,M,40,0
51409,51409,4641160,1.0,M,20,0
51410,51410,4641237,0.35,M,40,0
51411,51411,4641323,0.3875,M,30,0
51412,51412,4641554,0.0625,M,20,0
51413,51413,4641613,0.9,M,30,0
51414,51414,4641627,0.225,M,30,0
51415,51415,4641697,0.275,M,30,0
51416,51416,4641715,0.0,M,20,0
51417,51417,4641825,0.6375,M,40,0
51418,51418,4641831,0.8625,M,50,0
51419,51419,4641847,0.7875,M,20,0
51420,51420,4641962,0.05,M,40,0
51421,51421,4642129,0.2125,M,20,0
51422,51422,4642211,0.1125,M,30,0
51423,51423,4642326,0.075,M,20,0
51424,51424,4642707,0.9375,M,50,0
51425,51425,4642769,0.35,M,30,0
51426,51426,4642860,0.1125,M,20,0
51427,51427,4642883,0.0,M,10,0
51428,51428,4642989,0.0125,M,30,0
51429,51429,4643109,0.6,M,20,0
51430,51430,4643177,0.75,M,40,0
51431,51431,4643195,0.5625,M,30,0
51432,51432,4643222,0.6875,M,30,0
51433,51433,4643257,0.375,M,40,0
51434,51434,4643290,0.1375,M,20,0
51435,51435,4643408,0.85,M,50,0
51436,51436,4643482,0.7875,M,50,0
51437,51437,4643621,0.1125,M,60,0
51438,51438,4643637,0.8,M,30,0
51439,51439,4643640,0.175,M,20,0
51440,51440,4643709,0.4875,M,20,0
51441,51441,4643734,0.4,M,50,0
51442,51442,4643898,0.6625,M,20,0
51443,51443,4644067,0.05,M,30,0
51444,51444,4644206,0.0625,M,50,0
51445,51445,4644314,0.2125,M,20,0
51446,51446,4644442,0.6125,M,10,0
51447,51447,4644515,0.2,M,30,0
51448,51448,4644533,0.775,M,40,0
51449,51449,4644540,0.0625,M,10,0
51450,51450,4644700,0.25,M,40,0
51451,51451,4644757,0.05,M,20,0
51452,51452,4644776,0.05,M,40,0
51453,51453,4644879,0.075,M,20,0
51454,51454,4644892,0.925,M,40,0
51455,51455,4644975,0.225,M,70,0
51456,51456,4645095,0.7375,M,10,0
51457,51457,4645100,0.45,M,20,0
51458,51458,4645154,0.9375,M,30,0
51459,51459,4645416,0.725,M,30,0
51460,51460,4645656,0.225,M,40,0
51461,51461,4645747,0.2,M,40,0
51462,51462,4646003,0.25,M,30,0
51463,51463,4646070,0.0875,M,20,0
51464,51464,4646106,0.1,M,10,0
51465,51465,4646109,0.1,M,20,0
51466,51466,4646177,0.2375,M,20,0
51467,51467,4646744,0.2875,M,60,0
51468,51468,4646766,0.275,M,40,0
51469,51469,4646862,0.2625,M,30,0
51470,51470,4647084,0.75,M,40,0
51471,51471,4647151,1.0,M,40,0
51472,51472,4647153,0.0375,M,30,0
51473,51473,4647274,0.0125,M,30,0
51474,51474,4647335,0.7125,M,30,0
51475,51475,4647345,0.4625,M,50,1
51476,51476,4647348,0.0125,M,30,0
51477,51477,4647368,0.9125,M,30,0
51478,51478,4647377,0.0875,M,20,0
51479,51479,4647438,0.525,M,30,0
51480,51480,4647475,0.8375,M,60,0
51481,51481,4647592,0.0375,M,30,0
51482,51482,4647644,0.5,M,30,0
51483,51483,4647780,0.725,M,50,0
51484,51484,4648027,0.875,M,40,0
51485,51485,4648142,0.0375,M,40,0
51486,51486,4648149,0.7125,M,30,0
51487,51487,4648464,0.275,M,50,0
51488,51488,4648559,0.25,M,20,0
51489,51489,4648587,0.15,M,30,0
51490,51490,4648894,0.0875,M,20,0
51491,51491,4649110,0.375,M,30,0
51492,51492,4649133,0.1,M,30,0
51493,51493,4649200,0.3375,M,40,0
51494,51494,4649492,0.1625,M,40,0
51495,51495,4649528,0.0625,M,30,1
51496,51496,4649531,0.5875,M,30,0
51497,51497,4649533,0.025,M,50,0
51498,51498,4649563,0.525,M,50,0
51499,51499,4649600,0.2,M,40,0
51500,51500,4649659,0.675,M,30,0
51501,51501,4649736,0.7625,M,50,0
51502,51502,4649764,1.0,M,30,0
51503,51503,4649815,0.0625,M,20,0
51504,51504,4649820,0.35,M,30,0
51505,51505,4650016,0.4125,M,30,0
51506,51506,4650056,0.5875,M,30,0
51507,51507,4650077,1.0,M,30,0
51508,51508,4650185,0.05,M,20,0
51509,51509,4650269,0.6125,M,30,0
51510,51510,4650456,0.8875,M,30,0
51511,51511,4650682,0.975,M,50,0
51512,51512,4650839,0.4625,M,40,0
51513,51513,4650879,0.275,M,30,0
51514,51514,4650900,0.25,M,30,0
51515,51515,4650951,0.3125,M,30,0
51516,51516,4651061,0.7625,M,40,0
51517,51517,4651112,0.375,M,40,0
51518,51518,4651186,0.1125,M,30,0
51519,51519,4651406,0.5875,M,30,0
51520,51520,4651524,0.3375,M,20,0
51521,51521,4651596,0.75,M,50,0
51522,51522,4651623,0.15,M,50,0
51523,51523,4651644,0.0,M,40,1
51524,51524,4651859,0.1875,M,30,0
51525,51525,4652017,0.225,M,40,0
51526,51526,4652048,0.35,M,20,0
51527,51527,4652146,0.725,M,50,0
51528,51528,4652262,0.9,M,20,0
51529,51529,4652483,0.8125,M,40,0
51530,51530,4652495,0.8875,M,50,0
51531,51531,4652529,0.6125,M,20,0
51532,51532,4652703,0.95,M,40,0
51533,51533,4652839,0.1375,M,30,0
51534,51534,4652970,0.275,M,20,0
51535,51535,4653001,0.55,M,40,0
51536,51536,4653096,0.1125,M,20,0
51537,51537,4653159,0.0875,M,40,0
51538,51538,4653197,0.0,M,20,0
51539,51539,4653203,0.3125,M,20,0
51540,51540,4653206,0.6375,M,30,0
51541,51541,4653328,0.875,M,50,0
51542,51542,4653329,0.4,M,30,0
51543,51543,4653680,0.4125,M,40,0
51544,51544,4654060,0.0375,M,50,1
51545,51545,4654074,0.3125,M,30,0
51546,51546,4654130,0.2625,M,20,0
51547,51547,4654147,0.775,M,40,0
51548,51548,4654222,0.9625,M,20,0
51549,51549,4654696,0.0125,M,30,0
51550,51550,4654711,0.8125,M,60,0
51551,51551,4654723,0.7375,M,30,0
51552,51552,4654787,0.0875,M,30,0
51553,51553,4654802,0.0375,M,50,0
51554,51554,4655013,0.05,M,20,0
51555,51555,4655173,0.4625,M,40,0
51556,51556,4655199,0.5125,M,30,0
51557,51557,4655287,0.4375,M,10,0
51558,51558,4655439,0.025,M,30,0
51559,51559,4655487,0.375,M,20,0
51560,51560,4655538,0.6375,M,40,0
51561,51561,4655547,0.2375,M,30,0
51562,51562,4655687,0.25,M,30,0
51563,51563,4655726,0.675,M,40,0
51564,51564,4655813,0.95,M,30,0
51565,51565,4655876,0.65,M,40,0
51566,51566,4655900,0.6625,M,20,0
51567,51567,4655921,0.3375,M,60,0
51568,51568,4655922,0.575,M,30,0
51569,51569,4656023,0.6625,M,30,0
51570,51570,4656049,0.0,M,30,0
51571,51571,4656206,0.1875,M,30,0
51572,51572,4656244,0.325,M,30,0
51573,51573,4656384,0.2625,M,40,0
51574,51574,4656403,0.35,M,20,0
51575,51575,4656643,0.9,M,30,0
51576,51576,4656653,0.025,M,20,0
51577,51577,4656661,0.2125,M,30,0
51578,51578,4656714,0.7,M,20,0
51579,51579,4656742,0.8875,M,30,0
51580,51580,4656800,0.025,M,40,0
51581,51581,4656805,0.9125,M,40,0
51582,51582,4656950,0.9125,M,30,0
51583,51583,4656960,0.0,M,40,1
51584,51584,4657036,0.0875,M,50,1
51585,51585,4657078,0.0125,M,30,0
51586,51586,4657177,0.9125,M,40,0
51587,51587,4657251,0.9375,M,20,0
51588,51588,4657355,0.0125,M,30,0
51589,51589,4657477,0.55,M,30,0
51590,51590,4657526,0.875,M,20,0
51591,51591,4657638,0.4625,M,30,0
51592,51592,4657707,0.95,M,50,0
51593,51593,4657723,1.0,M,30,0
51594,51594,4658091,0.75,M,30,0
51595,51595,4658109,0.2375,M,20,0
51596,51596,4658151,0.9,M,30,0
51597,51597,4658262,0.525,M,50,0
51598,51598,4658405,0.2125,M,30,0
51599,51599,4658489,0.2625,M,30,0
51600,51600,4658720,0.575,M,20,0
51601,51601,4658731,0.45,M,30,0
51602,51602,4658790,0.0375,M,30,0
51603,51603,4658912,0.65,M,30,0
51604,51604,4658992,0.05,M,20,0
51605,51605,4659339,0.025,M,40,0
51606,51606,4659435,0.0125,M,50,0
51607,51607,4659458,0.025,M,30,0
51608,51608,4659547,0.8125,M,30,0
51609,51609,4659709,0.3375,M,40,0
51610,51610,4659819,0.4375,M,20,0
51611,51611,4659863,0.0375,M,20,0
51612,51612,4659882,0.4875,M,30,0
51613,51613,4659900,0.8625,M,40,0
51614,51614,4660148,0.2875,M,40,0
51615,51615,4660161,0.275,M,20,0
51616,51616,4660280,0.2,M,10,0
51617,51617,4660362,0.3125,M,30,0
51618,51618,4660483,0.2375,M,30,0
51619,51619,4660676,0.6375,M,20,0
51620,51620,4660682,0.525,M,20,0
51621,51621,4660798,0.3125,M,20,0
51622,51622,4660856,0.0,M,20,0
51623,51623,4660927,0.0,M,20,0
51624,51624,4661122,0.55,M,40,0
51625,51625,4661151,0.6375,M,20,0
51626,51626,4661346,0.625,M,40,0
51627,51627,4661355,0.6875,M,20,0
51628,51628,4661368,0.55,M,50,0
51629,51629,4661390,1.0,M,50,0
51630,51630,4661478,0.7125,M,50,0
51631,51631,4661544,0.55,M,30,0
51632,51632,4661592,0.275,M,20,0
51633,51633,4661768,0.7,M,20,0
51634,51634,4661805,0.7,M,20,0
51635,51635,4661855,0.525,M,30,0
51636,51636,4661950,0.1625,M,20,0
51637,51637,4662239,0.0875,M,30,0
51638,51638,4662594,0.1,M,50,0
51639,51639,4662728,0.45,M,20,0
51640,51640,4662741,0.525,M,50,0
51641,51641,4662770,0.1375,M,20,0
51642,51642,4662822,0.2,M,20,0
51643,51643,4662976,0.7625,M,20,0
51644,51644,4663100,0.0125,M,50,0
51645,51645,4663106,0.05,M,20,0
51646,51646,4663300,0.8875,M,40,0
51647,51647,4663428,0.2,M,50,0
51648,51648,4663477,0.825,M,30,0
51649,51649,4663499,0.0625,M,60,0
51650,51650,4663638,0.4,M,50,0
51651,51651,4663769,0.025,M,30,0
51652,51652,4663799,0.6,M,20,0
51653,51653,4663807,0.6625,M,40,0
51654,51654,4663853,0.95,M,40,1
51655,51655,4663926,0.6625,M,50,0
51656,51656,4663940,0.0125,M,40,0
51657,51657,4663988,0.1125,M,30,0
51658,51658,4664017,0.8375,M,30,0
51659,51659,4664128,0.075,M,20,0
51660,51660,4664147,0.2625,M,20,0
51661,51661,4664151,0.025,M,20,0
51662,51662,4664153,0.4625,M,30,0
51663,51663,4664154,0.1125,M,20,0
51664,51664,4664193,0.4125,M,30,1
51665,51665,4664377,0.4625,M,40,0
51666,51666,4664586,0.0,M,10,0
51667,51667,4664650,0.0,M,40,0
51668,51668,4664757,0.4625,M,30,0
51669,51669,4664840,0.05,M,20,0
51670,51670,4664855,0.65,M,40,0
51671,51671,4665012,0.525,M,30,0
51672,51672,4665049,0.05,M,30,0
51673,51673,4665167,0.725,M,50,0
51674,51674,4665296,0.95,M,20,0
51675,51675,4665574,0.525,M,30,1
51676,51676,4665615,0.0375,M,30,0
51677,51677,4665616,0.95,M,30,0
51678,51678,4665638,0.0125,M,30,0
51679,51679,4665684,0.125,M,20,0
51680,51680,4665688,0.7125,M,20,0
51681,51681,4665701,0.0125,M,20,0
51682,51682,4665712,0.1625,M,20,0
51683,51683,4665726,0.6375,M,50,0
51684,51684,4665781,0.5,M,20,0
51685,51685,4665788,0.1,M,20,0
51686,51686,4665863,0.525,M,40,0
51687,51687,4665915,0.3375,M,20,0
51688,51688,4666328,0.9,M,60,0
51689,51689,4666395,0.725,M,10,0
51690,51690,4666558,0.0125,M,20,0
51691,51691,4666582,0.025,M,30,0
51692,51692,4666820,0.2625,M,30,0
51693,51693,4666971,1.0,M,30,0
51694,51694,4667179,0.125,M,20,0
51695,51695,4667213,0.0,M,20,0
51696,51696,4667221,0.5625,M,20,0
51697,51697,4667249,0.0,M,20,0
51698,51698,4667277,0.2625,M,20,0
51699,51699,4667320,0.0,M,20,0
51700,51700,4667329,0.1125,M,20,0
51701,51701,4667350,0.025,M,20,0
51702,51702,4667418,0.025,M,30,0
51703,51703,4667435,0.7,M,30,0
51704,51704,4667503,0.1875,M,30,0
51705,51705,4667504,0.3875,M,50,0
51706,51706,4667527,0.675,M,20,0
51707,51707,4667592,0.175,M,20,0
51708,51708,4667663,0.0375,M,30,0
51709,51709,4667711,0.8375,M,40,0
51710,51710,4667726,0.925,M,40,0
51711,51711,4667733,0.1875,M,30,0
51712,51712,4667980,0.25,M,40,0
51713,51713,4668071,0.9375,M,60,0
51714,51714,4668132,0.7625,M,30,0
51715,51715,4668182,0.95,M,40,0
51716,51716,4668199,0.225,M,40,0
51717,51717,4668267,0.375,M,30,0
51718,51718,4668348,0.0625,M,40,0
51719,51719,4668494,0.225,M,30,0
51720,51720,4668609,0.15,M,60,0
51721,51721,4668659,0.35,M,20,0
51722,51722,4668782,0.65,M,20,0
51723,51723,4668840,0.0,M,30,0
51724,51724,4668876,0.2375,M,40,0
51725,51725,4668896,0.025,M,50,0
51726,51726,4668898,0.3375,M,20,0
51727,51727,4668937,0.1,M,30,0
51728,51728,4668980,0.0,M,20,0
51729,51729,4669186,1.0,M,60,0
51730,51730,4669234,0.75,M,30,0
51731,51731,4669260,0.05,M,20,0
51732,51732,4669342,0.0375,M,20,1
51733,51733,4669436,0.775,M,40,0
51734,51734,4669463,0.525,M,30,0
51735,51735,4669553,0.675,M,20,0
51736,51736,4669614,0.05,M,30,0
51737,51737,4669620,0.025,M,40,0
51738,51738,4669632,1.0,M,30,0
51739,51739,4669633,0.2375,M,10,0
51740,51740,4669740,0.4,M,20,0
51741,51741,4669885,0.9875,M,30,0
51742,51742,4670006,0.15,M,20,0
51743,51743,4670035,0.0125,M,10,0
51744,51744,4670073,0.85,M,50,0
51745,51745,4670078,0.05,M,20,0
51746,51746,4670152,0.3125,M,30,0
51747,51747,4670266,0.75,M,30,0
51748,51748,4670271,0.025,M,30,0
51749,51749,4670357,1.0,M,30,0
51750,51750,4670424,0.55,M,40,0
51751,51751,4670452,0.025,M,30,0
51752,51752,4670525,0.1375,M,30,0
51753,51753,4670572,0.5375,M,30,0
