User Id,Gender,Time,Age Range,Spammer Label
3901332,M,0.5625,40,0
3901466,M,0.5,20,0
3901488,M,0.725,40,0
3901509,M,0.7625,20,0
3901583,M,0.1125,40,0
3901677,M,0.4,20,0
3901737,M,0.15,50,0
3901798,M,0.325,20,0
3902092,M,0.025,40,0
3902334,M,0.4,20,0
3902456,M,0.025,40,0
3902475,M,0.8125,50,0
3902547,M,0.0875,40,0
3902621,M,0.5875,10,0
3902625,M,0.45,20,0
3902693,M,0.55,30,0
3902722,M,0.1625,30,0
3902915,M,0.0,30,0
3903036,M,0.2875,40,0
3903088,M,0.8875,40,0
3903094,M,0.6625,20,0
3903360,M,0.05,30,1
3903424,M,0.9375,30,0
3903427,M,0.2375,30,0
3903595,M,0.15,30,0
3903639,M,0.0375,20,0
3903680,M,0.0375,40,0
3903790,M,0.125,30,0
3903818,M,0.65,60,0
3903974,M,0.3,20,0
3904075,M,0.0375,40,0
3904093,M,0.525,30,0
3904306,M,0.2625,20,0
3904489,M,0.1625,30,0
3904689,M,0.9,40,0
3904743,M,0.7875,50,0
3904896,M,1.0,30,0
3904985,M,0.1375,30,0
3905106,M,0.625,40,0
3905109,M,0.4875,30,0
3905387,M,0.8125,30,0
3905539,M,0.225,20,0
3905550,M,0.0875,30,0
3905660,M,0.35,30,0
3905831,M,0.55,30,0
3905884,M,0.075,50,0
3905950,M,1.0,20,0
3906063,M,0.125,50,0
3906182,M,0.2875,50,0
3906184,M,0.25,30,0
3906198,M,0.05,30,0
3906285,M,0.9125,30,0
3906319,M,0.25,40,0
3906350,M,0.2,40,0
3906355,M,0.95,50,0
3906480,M,0.9,50,0
3906486,M,0.325,40,0
3906536,M,0.0375,30,0
3906617,M,0.95,40,0
3906776,M,0.05,30,0
3906796,M,0.4,50,0
3906875,M,0.625,60,0
3906941,M,0.5375,40,0
3907055,M,0.1125,20,0
3907166,M,0.2625,20,0
3907215,M,0.3625,10,1
3907300,M,0.15,60,1
3907320,M,0.4875,20,0
3907431,M,0.7875,50,0
3907639,M,0.85,20,0
3907683,M,0.0,20,0
3907923,M,0.3125,20,0
3907973,M,0.0125,30,0
3908018,M,0.2125,20,0
3908033,M,0.9125,20,0
3908317,M,0.4875,50,0
3908827,M,0.025,30,0
3908976,M,0.525,30,0
3909098,M,0.575,30,0
3909143,M,0.3125,30,0
3909160,M,0.2875,40,0
3909288,M,0.0125,20,0
3909723,M,0.0,40,0
3909796,M,0.125,30,0
3909849,M,0.5,40,0
3909897,M,0.975,20,0
3909950,M,0.5125,30,0
3909989,M,0.0125,10,0
3910010,M,0.4,50,0
3910144,M,0.175,20,0
3910206,M,0.1625,30,0
3910290,M,0.2125,30,0
3910476,M,0.9,50,0
3910593,M,0.0875,20,0
3910724,M,0.9625,40,0
3910751,M,0.425,60,0
3910852,M,0.3625,20,0
3911043,M,0.15,40,0
3911050,M,0.925,40,0
3911112,M,0.7125,40,0
3911144,M,0.625,30,0
3911145,M,0.6125,20,0
3911278,M,0.3625,20,0
3911291,M,0.2125,20,0
3911330,M,0.6125,30,0
3911394,M,0.7875,50,0
3911420,M,0.15,30,0
3911423,M,0.6,40,0
3911547,M,0.925,30,0
3911576,M,0.875,50,0
3911797,M,0.5875,30,0
3912106,M,0.075,30,0
3912282,M,0.55,70,0
3912295,M,0.7875,20,0
3912320,M,0.0,40,1
3912339,M,0.175,10,1
3912403,M,0.15,50,0
3912420,M,0.325,30,0
3912421,M,0.7,30,0
3912452,M,0.9375,40,0
3912461,M,0.05,20,0
3912479,M,0.825,40,0
3912619,M,0.8875,40,0
3912961,M,0.5875,30,0
3912967,M,0.45,20,0
3913229,M,0.0625,30,0
3913334,M,0.575,30,0
3913536,M,0.4875,30,0
3913589,M,0.175,40,0
3913606,M,0.8875,40,0
3913717,M,0.75,30,0
3913726,M,0.025,30,0
3913773,M,0.05,20,0
3913874,M,0.75,20,0
3914105,M,0.425,50,0
3914135,M,0.2375,30,0
3914195,M,0.0125,10,0
3914256,M,0.975,20,0
3914291,M,0.0625,40,0
3914299,M,0.075,30,0
3914314,M,0.55,40,0
3914353,M,0.625,50,0
3914559,M,0.675,30,0
3914583,M,0.9375,60,0
3914631,M,0.0625,20,0
3914697,M,0.2875,30,0
3914824,M,0.575,20,0
3915154,M,0.7125,40,0
3915221,M,0.2625,40,0
3915597,M,0.725,20,0
3915599,M,1.0,30,0
3915670,M,0.75,30,0
3915734,M,0.1125,30,0
3915739,M,0.0125,20,0
3915793,M,0.725,20,0
3915804,M,0.1,40,0
3915861,M,0.2,20,0
3915963,M,0.0,30,0
3916002,M,0.7875,20,0
3916182,M,0.9125,20,0
3916210,M,0.225,30,0
3916422,M,0.1875,30,0
3916649,M,0.7625,30,0
3916676,M,0.5375,30,0
3916771,M,0.275,40,0
3916775,M,0.9,50,0
3916839,F,0.075,20,0
3916848,M,0.025,20,0
3916908,M,1.0,30,0
3916928,M,0.0,20,0
3917045,M,0.0,10,0
3917052,M,0.4125,20,0
3917060,M,0.9625,20,0
3917295,M,0.525,40,0
3917390,M,0.4375,30,0
3917526,M,0.8625,30,0
3917786,M,0.7,20,0
3917829,M,0.575,20,0
3917850,M,0.1125,40,0
3917920,M,0.4875,20,0
3917983,M,0.3625,30,0
3918083,M,0.625,70,0
3918206,M,0.0,20,0
3918341,M,0.1625,30,0
3918433,M,0.2875,20,1
3918496,M,0.05,20,0
3918621,M,0.05,20,0
3918652,M,0.05,30,0
3918810,M,0.075,20,0
3918941,M,0.0125,30,0
3919260,M,0.0,20,0
3919355,M,0.35,40,0
3919415,M,0.4625,30,0
3919531,M,0.5125,70,0
3919582,M,0.4,20,0
3919725,M,0.0,20,0
3919737,M,1.0,40,0
3919810,M,0.025,20,0
3919819,M,1.0,30,0
3919949,M,0.2375,40,0
3919959,M,0.25,20,0
3919985,M,0.5125,30,0
3920011,M,0.6125,30,0
3920032,M,0.075,30,0
3920239,M,0.3125,30,0
3920275,M,0.0,10,0
3920286,M,0.0125,40,0
3920335,M,0.0875,20,0
3920407,M,0.7,60,0
3920551,M,1.0,30,0
3920600,M,0.0125,40,1
3920629,M,1.0,40,0
3920749,M,0.625,20,0
3920898,M,0.2,20,0
3920950,M,0.3125,20,0
3921060,M,0.35,20,0
3921061,M,0.7125,40,0
3921064,M,0.0375,20,0
3921076,M,0.9375,50,0
3921295,M,0.7875,30,0
3921356,M,0.1375,30,0
3921370,M,0.05,20,0
3921387,M,0.275,30,0
3921412,M,0.0375,30,0
3921452,M,0.225,40,0
3921469,M,0.675,30,0
3921546,M,0.075,30,0
3921665,M,0.7875,30,0
3921695,M,0.8875,60,0
3921935,M,0.8875,40,0
3922006,M,0.025,30,0
3922088,M,0.35,20,0
3922118,M,0.1875,30,0
3922139,M,0.175,20,0
3922150,M,0.6625,50,0
3922391,M,0.3,50,0
3922492,M,0.725,10,0
3922726,M,0.0125,30,0
3922750,M,0.6875,50,0
3922833,M,0.15,40,0
3922950,M,0.9375,40,0
3923064,M,0.5,30,0
3923080,M,0.9,40,0
3923148,M,0.0125,20,0
3923264,M,0.6125,40,0
3923265,M,0.075,30,0
3923358,M,0.6375,30,0
3923447,M,0.9,40,0
3923480,M,0.625,30,0
3923521,M,0.6375,20,0
3923624,M,0.1875,10,0
3923681,M,0.35,30,0
3923795,M,0.325,20,0
3923880,M,0.5125,50,0
3923909,M,0.8375,20,0
3924099,M,0.05,30,0
3924213,M,0.775,60,0
3924293,M,0.875,30,0
3924351,M,0.45,20,0
3924368,M,0.625,20,0
3924416,M,1.0,50,0
3924417,M,0.9,20,0
3924490,M,0.15,20,0
3924539,M,0.075,10,0
3924627,M,0.025,10,0
3924678,M,0.2375,20,0
3925017,M,0.2375,20,0
3925096,M,0.025,20,0
3925103,M,0.7625,40,0
3925339,M,0.9,30,0
3925361,M,0.175,30,0
3925422,M,0.5,30,0
3925468,M,0.3625,30,0
3925480,M,0.3,30,0
3925598,M,0.8125,50,0
3926014,M,0.2,20,0
3926117,M,0.0875,30,0
3926213,M,0.875,30,0
3926239,M,0.9,30,0
3926599,M,0.2,30,0
3926830,M,0.2375,50,0
3927014,M,0.0875,20,0
3927207,M,0.8125,40,0
3927329,M,0.2125,30,0
3927414,M,0.2875,30,0
3927608,M,0.8375,30,0
3927737,M,0.275,10,0
3927793,M,0.7125,30,0
3927806,M,0.55,30,0
3927876,M,0.475,50,0
3928236,M,0.325,30,0
3928352,M,0.7875,40,0
3928379,M,0.1,20,0
3928383,M,0.4625,30,0
3928468,M,0.5375,50,0
3928607,M,0.275,30,0
3928707,M,0.2375,30,0
3928748,M,1.0,30,0
3928796,M,0.5125,30,0
3928854,M,0.8125,60,0
3928929,M,0.875,50,0
3929059,M,0.8875,50,0
3929120,M,0.225,20,0
3929136,M,0.4875,70,0
3929174,M,0.3375,20,1
3929211,M,0.9,50,0
3929401,M,0.7125,50,0
3929446,M,0.7375,30,0
3929517,M,0.75,40,0
3929523,M,0.6,30,0
3929567,M,0.2,50,0
3929574,M,0.0875,40,0
3929649,M,0.7,40,0
3929660,M,1.0,50,0
3929672,M,0.2125,30,0
3929872,M,0.0125,40,0
3929954,M,0.675,20,0
3929997,M,0.025,50,0
3930013,M,1.0,60,0
3930091,M,0.6,20,0
3930340,M,0.55,30,0
3930439,M,0.0625,30,0
3930548,M,0.5375,30,0
3930549,M,0.5625,40,0
3930610,M,0.6875,30,0
3930668,M,0.2125,20,0
3930847,M,0.0875,50,0
3930862,M,0.6375,30,0
3930889,M,0.0,20,0
3930923,M,0.75,30,0
3931039,M,0.65,20,0
3931053,M,0.1,40,0
3931073,M,0.6375,60,0
3931105,M,0.45,40,0
3931321,M,0.75,20,0
3931418,M,0.2125,40,0
3931471,M,0.025,40,0
3931542,M,0.1125,30,0
3931572,M,0.225,20,0
3931585,M,0.675,20,0
3931729,M,0.0375,20,1
3931741,M,0.0875,20,0
3931767,M,0.6625,30,0
3931805,M,0.825,30,0
3931891,M,0.55,50,0
3931894,M,0.05,20,0
3932094,M,0.2,30,0
3932151,M,0.025,20,0
3932355,M,0.1875,40,0
3932409,M,0.675,30,0
3932445,M,0.05,10,0
3932469,M,0.1375,20,0
3932479,M,0.6,40,0
3932572,M,0.4125,30,0
3932828,M,0.1625,30,0
3932839,M,0.0125,30,0
3933374,M,0.15,30,0
3933396,M,0.95,30,0
3933406,M,0.6,30,0
3933441,M,0.675,30,0
3933451,M,0.4125,40,0
3933460,M,0.6125,40,0
3933518,M,0.0,20,0
3933574,M,0.2375,20,0
3933597,M,0.0875,40,0
3933620,M,0.0,40,0
3933685,M,0.8,50,0
3933780,M,0.025,30,0
3933887,M,0.0,60,0
3933984,M,0.75,20,0
3934097,M,0.75,50,0
3934165,M,0.7375,30,0
3934220,M,0.0,30,0
3934231,M,0.8375,20,0
3934528,M,0.4625,20,0
3934598,M,0.525,30,0
3934648,M,0.025,20,0
3934942,M,0.8625,30,0
3934977,M,0.0375,40,0
3935016,M,1.0,30,0
3935132,M,0.1375,20,0
3935162,M,0.75,40,0
3935166,M,0.6,30,0
3935201,M,0.5125,30,0
3935222,M,0.675,40,0
3935308,M,0.025,40,0
3935532,M,0.0375,30,0
3935622,M,0.1625,30,0
3935756,M,0.575,40,0
3935759,M,0.025,20,0
3935883,M,0.025,30,0
3935929,M,0.175,20,1
3935938,M,0.0875,20,0
3936003,M,0.0,30,0
3936031,M,0.325,10,0
3936283,M,0.1875,20,0
3936448,M,0.75,40,0
3936469,M,0.75,60,0
3936597,M,0.9125,40,0
3936662,M,0.4,50,0
3936731,M,0.0125,30,0
3936934,M,0.35,30,0
3936959,M,0.35,20,0
3937026,M,0.075,30,0
3937088,M,0.9,40,0
3937116,M,1.0,20,0
3937277,M,0.95,50,0
3937316,M,1.0,30,0
3937318,M,0.6125,30,0
3937342,M,0.025,20,0
3937343,M,0.7,40,0
3937450,M,0.075,40,1
3937499,M,0.0,30,0
3937570,M,0.6875,20,0
3937649,M,0.7125,30,0
3937716,M,0.9125,40,0
3937757,M,0.2125,20,0
3937760,M,0.0,30,0
3937837,M,0.2375,50,0
3937846,M,0.7125,20,0
3937852,M,0.2625,10,0
3937885,M,0.0,20,0
3937987,M,0.7,50,0
3937990,M,0.9375,40,0
3938026,M,0.2,60,0
3938176,M,0.6625,40,0
3938225,M,0.15,20,0
3938320,M,0.6375,40,0
3938327,M,0.05,20,1
3938329,M,0.5875,20,0
3938412,M,0.9,30,0
3938466,M,0.5375,30,0
3938528,M,0.45,40,0
3938711,M,0.0875,20,0
3938845,M,0.4875,20,0
3938865,M,0.3125,20,0
3938898,M,0.4,30,0
3939168,M,0.75,20,0
3939222,M,0.3875,20,0
3939348,M,0.6625,30,0
3939378,M,0.7625,30,0
3939406,M,0.5125,50,0
3939418,M,0.6625,50,0
3939474,M,0.325,20,0
3939688,M,0.0375,30,0
3939724,M,0.2875,30,0
3939795,M,0.35,20,0
3939852,M,0.1625,30,0
3940086,M,0.0875,20,0
3940098,M,0.6875,70,0
3940124,M,0.025,40,0
3940163,M,0.675,30,0
3940231,M,0.2125,20,0
3940314,M,0.875,30,0
3940324,M,0.9125,30,0
3940669,M,0.9375,30,0
3940875,M,0.375,30,0
3941010,M,0.4,30,0
3941035,M,0.325,30,0
3941039,M,0.25,40,0
3941319,M,0.0,20,0
3941391,M,0.0,20,1
3941468,M,0.4125,40,0
3941582,M,0.2375,40,0
3941594,M,0.0375,40,0
3941657,M,0.175,20,0
3941742,M,0.0625,20,0
3941877,M,0.675,30,0
3942199,M,0.8875,30,0
3942290,M,0.025,20,0
3942453,M,0.2375,40,0
3942531,M,0.6625,40,0
3942560,M,0.675,20,0
3942645,M,0.4,30,0
3942784,M,0.9375,50,0
3942791,M,0.125,40,0
3942879,M,0.5125,30,0
3942962,M,0.025,30,0
3943035,M,0.1125,50,0
3943210,M,0.8875,40,0
3943255,M,0.7375,50,0
3943300,M,0.675,30,0
3943304,M,0.775,30,0
3943305,M,0.05,30,0
3943340,M,0.6875,10,0
3943454,M,0.1125,20,0
3943502,M,0.1,20,0
3943563,M,0.3625,30,0
3943690,M,0.9,50,0
3943764,M,0.9,30,1
3944067,M,0.4875,40,0
3944139,M,0.3625,20,0
3944391,M,0.05,30,0
3944512,M,0.0625,30,0
3944519,M,0.0125,30,0
3944584,M,0.2,30,0
3944636,M,0.6375,40,0
3944727,M,0.0625,30,0
3944793,M,0.4,50,0
3944830,M,0.25,30,0
3945112,M,0.3625,30,0
3945235,M,0.125,20,0
3945441,M,0.15,20,0
3945470,M,0.9,40,0
3945511,M,0.05,30,0
3945591,M,0.35,50,0
3945769,M,0.2875,30,0
3945792,M,0.45,40,0
3945829,M,0.95,30,0
3945859,M,0.0375,10,0
3945894,M,1.0,30,0
3945999,M,0.55,30,0
3946188,M,0.875,30,0
3946420,M,0.025,30,0
3946472,M,0.0625,40,0
3946473,M,0.7625,20,0
3946569,M,0.05,20,0
3946795,M,0.0,20,0
3946799,M,0.0,40,0
3946894,M,0.3125,40,0
3946924,M,0.3375,30,0
3946969,M,0.525,30,0
3946971,M,0.7875,30,0
3946985,M,0.925,40,0
3947170,M,0.025,40,0
3947246,M,0.0,20,0
3947261,M,0.025,20,0
3947308,M,0.2375,40,0
3947346,M,0.15,30,0
3947473,M,0.0125,20,0
3947566,M,0.1625,40,1
3947768,M,0.25,20,0
3947792,M,0.775,50,0
3947837,M,0.7125,40,0
3947852,M,0.1875,30,0
3947892,M,0.75,30,0
3947932,M,0.9125,20,0
3947962,M,0.9,40,0
3948032,M,0.0875,40,0
3948081,M,0.0125,10,0
3948137,M,0.925,20,0
3948179,M,0.0625,30,0
3948262,M,0.2625,20,0
3948316,M,0.55,30,0
3948330,M,0.175,40,0
3948387,M,0.0625,50,0
3948437,M,0.075,40,0
3948441,M,1.0,40,0
3948520,M,0.0375,30,0
3948605,M,0.725,40,0
3948772,M,0.275,40,0
3948817,M,0.675,30,0
3948834,M,0.575,40,0
3949154,M,0.4125,20,0
3949192,M,0.725,50,0
3949321,M,0.675,40,0
3949344,M,0.2625,60,0
3949347,M,0.4625,30,0
3949443,M,0.7875,40,0
3949483,M,0.75,50,0
3949566,M,0.725,40,0
3949627,M,0.0875,30,0
3949666,M,0.675,60,0
3949839,M,0.1125,40,0
3949905,M,0.6875,20,0
3949920,M,0.2375,10,0
3950139,M,0.025,30,0
3950182,M,0.925,40,0
3950318,M,0.5,30,0
3950397,M,0.525,30,0
3950428,M,0.0,20,0
3950450,M,0.775,20,0
3950533,M,0.325,40,0
3950550,M,0.0375,30,0
3950612,M,0.7,20,0
3950653,M,0.5625,20,0
3950751,M,0.35,20,0
3950847,M,0.1125,30,0
3950996,M,0.15,30,0
3951103,M,0.4125,30,0
3951142,M,0.95,50,0
3951160,M,0.7375,40,0
3951214,M,0.0,30,0
3951221,M,0.1375,40,0
3951248,M,0.2375,30,0
3951289,M,0.95,30,0
3951421,M,0.25,40,0
3951471,M,0.7375,60,0
3951498,M,0.025,40,0
3951546,M,0.25,20,0
3951566,M,0.5625,20,0
3951594,M,0.6875,30,0
3951822,M,0.575,20,0
3952001,M,0.425,50,0
3952124,M,0.55,40,0
3952158,M,0.7875,30,0
3952362,M,0.0625,50,0
3952602,M,0.175,40,0
3952715,M,0.975,30,0
3952932,M,0.05,30,0
3953018,M,0.9125,30,0
3953022,M,0.0,30,0
3953083,M,0.025,40,0
3953106,M,0.1375,30,0
3953166,M,0.0,10,0
3953180,M,0.6375,10,0
3953295,M,0.7625,40,0
3953334,M,0.2,30,0
3953424,M,0.9375,40,0
3953764,M,0.7375,10,0
3953766,M,0.85,40,0
3954120,M,0.725,20,0
3954172,M,0.6375,50,0
3954187,M,0.375,30,0
3954358,M,1.0,30,0
3954365,M,0.6125,60,0
3954370,M,0.0,20,0
3954398,M,0.0625,30,0
3954560,M,0.725,30,0
3954688,M,0.3875,20,0
3955038,M,0.1,30,0
3955084,M,0.0125,20,0
3955164,M,0.675,20,0
3955439,M,0.0125,20,0
3955443,M,0.0625,30,0
3955454,M,0.6,30,0
3955461,M,0.9,40,0
3955477,M,0.4,40,0
3955576,M,0.275,40,0
3955711,M,0.6375,30,0
3955837,M,0.05,40,0
3955838,M,0.5,50,0
3955888,M,0.7625,30,0
3956008,M,0.0,20,0
3956017,M,0.8625,30,0
3956078,M,0.9,50,0
3956188,M,0.875,30,0
3956435,M,0.2,30,0
3956438,M,0.6625,20,0
3956529,M,0.1625,10,0
3956720,M,0.35,30,0
3956842,M,0.025,20,0
3957086,M,0.0,20,0
3957195,M,0.375,20,0
3957410,M,0.4375,30,0
3957540,M,0.925,50,0
3957542,M,0.75,30,0
3957572,M,0.9,30,0
3957669,M,0.175,40,0
3957679,M,0.6625,30,0
3957863,M,0.0875,30,0
3957874,M,0.9875,30,0
3957979,M,0.9625,20,0
3958244,M,0.7625,20,0
3958473,M,0.0625,30,0
3958487,M,0.2,50,0
3958511,M,0.325,20,0
3958568,M,0.575,40,0
3958590,M,0.1375,20,0
3958672,M,0.0875,20,0
3958683,M,0.5875,40,0
3958971,M,0.7125,20,0
3959029,M,0.9125,40,0
3959115,M,0.3,40,0
3959122,M,0.1625,60,0
3959184,M,0.875,30,0
3959207,M,0.6375,50,0
3959242,M,0.4,40,0
3959467,M,0.0625,20,0
3959472,M,0.75,40,0
3959634,M,0.05,40,1
3959688,M,0.0375,30,0
3959840,M,0.1125,30,0
3960092,M,0.4,30,0
3960208,M,0.7125,30,0
3960209,M,0.675,30,0
3960305,M,0.0,20,0
3960365,M,0.8875,30,0
3960415,M,0.0375,20,0
3960425,M,0.1375,30,0
3960471,M,0.025,20,0
3960532,M,0.95,20,0
3960616,M,0.6625,40,0
3960945,M,1.0,30,0
3960970,M,0.45,40,0
3961331,M,0.0625,30,0
3961736,M,0.1875,20,0
3961741,M,0.125,20,0
3961808,M,0.0125,20,0
3961988,M,0.625,40,0
3962084,M,1.0,30,0
3962113,M,0.9,40,0
3962126,M,0.6875,30,0
3962208,M,0.6625,40,0
3962287,M,0.75,30,0
3962296,M,0.0,40,0
3962309,M,0.0,20,0
3962461,M,0.9,60,0
3962573,M,0.7125,30,0
3962612,M,0.6375,30,0
3962718,M,0.1125,30,0
3962785,M,1.0,20,0
3962992,M,0.0,30,0
3962998,M,0.0,40,0
3963002,M,0.6625,70,0
3963028,M,0.025,30,0
3963054,M,0.05,50,0
3963095,M,0.5625,50,0
3963113,M,0.0625,20,0
3963254,M,0.525,20,1
3963333,M,0.5375,50,0
3963342,M,0.8,50,0
3963389,M,0.9125,40,0
3963451,M,0.85,30,0
3963462,M,0.2875,30,0
3963589,M,0.1,40,0
3963660,M,0.25,30,0
3963802,M,0.05,40,0
3963842,M,0.7125,30,0
3963888,M,1.0,40,0
3963947,M,0.175,40,0
3964171,M,0.0875,20,0
3964190,M,0.9375,40,0
3964238,M,0.95,40,0
3964350,M,0.8375,30,0
3964509,M,0.675,50,0
3964535,M,1.0,30,0
3964596,M,0.5125,40,0
3964678,M,0.7,40,0
3964781,M,0.775,30,0
3964851,M,0.05,20,0
3964856,M,0.9125,30,0
3964863,M,0.0125,20,0
3964967,M,0.8125,40,0
3965006,M,0.6,30,0
3965029,M,0.175,20,0
3965032,M,0.1625,20,0
3965033,M,0.1125,20,0
3965045,M,0.3625,30,0
3965160,M,0.2125,50,0
3965179,M,0.85,40,1
3965230,M,0.475,30,0
3965231,M,0.8625,40,0
3965363,M,0.2625,30,0
3965500,M,0.875,50,0
3965519,M,0.15,30,0
3965541,M,0.1875,20,0
3965590,M,0.3375,50,0
3965654,M,0.9125,30,0
3965656,M,0.0125,50,0
3965686,M,1.0,60,0
3965811,M,0.7125,30,0
3965875,M,0.4625,20,0
3965931,M,0.725,30,0
3965960,M,0.1375,50,0
3966039,M,0.3875,30,0
3966146,M,0.0625,20,0
3966304,M,0.3375,40,0
3966329,M,0.1625,20,0
3966371,M,0.0625,20,0
3966511,M,0.15,20,0
3966617,M,0.8375,30,0
3966849,M,0.5125,50,0
3966948,M,0.725,30,1
3967026,M,0.0375,20,0
3967061,M,0.8,20,0
3967073,M,0.0875,30,0
3967105,M,0.7,50,0
3967138,M,0.1,30,0
3967216,M,0.525,40,0
3967315,M,0.8375,50,0
3967348,M,0.8125,30,0
3967401,M,0.9375,30,0
3967510,M,1.0,20,0
3967583,M,0.35,30,0
3967815,M,0.35,40,0
3967859,M,0.7375,30,0
3967892,M,0.9,30,0
3967912,M,0.55,50,0
3967925,M,0.9125,40,0
3967947,M,0.2,30,1
3968155,M,0.475,20,0
3968390,M,0.65,30,0
3968522,M,0.925,30,0
3968607,M,0.4375,30,0
3968627,M,0.1125,40,0
3968663,M,0.0125,40,0
3968897,M,0.0,20,0
3968945,M,1.0,40,0
3969285,M,0.1,20,0
3969393,M,0.65,40,0
3969713,M,0.9625,20,0
3969743,M,0.15,30,0
3970184,M,0.9125,40,0
3970284,M,0.1375,60,0
3970292,M,0.1375,30,0
3970344,M,0.025,40,0
3970413,M,0.5,20,0
3970564,M,0.3125,30,0
3970579,M,0.9625,30,0
3970588,M,0.2125,10,0
3970669,M,0.0625,30,0
3970680,M,0.0875,30,0
3970701,M,0.225,20,0
3970724,M,0.0125,30,0
3970727,M,0.325,30,0
3970734,M,0.1625,30,0
3970795,M,0.05,40,0
3970876,M,0.775,60,0
3970982,M,0.025,20,0
3971174,M,0.175,40,0
3971288,M,0.725,30,0
3971608,M,0.75,40,0
3971659,M,0.175,20,0
3971798,M,0.575,30,0
3971869,M,0.5,30,0
3971877,M,0.2375,40,0
3971888,M,0.7125,20,0
3972054,M,1.0,30,0
3972137,M,0.35,30,0
3972245,M,0.5875,30,0
3972348,M,0.325,40,0
3972547,M,0.7625,40,0
3972572,M,0.3,70,0
3972612,M,0.05,30,0
3972761,M,0.0625,20,0
3972765,M,0.225,30,0
3972837,M,0.025,10,0
3972867,M,0.0125,20,0
3973053,M,0.4,30,0
3973209,M,0.025,20,0
3973218,M,0.1,20,0
3973325,M,0.7625,30,0
3973326,M,0.7625,30,0
3973424,M,0.025,20,0
3973523,M,0.9375,30,0
3973544,M,0.55,40,0
3973555,M,0.625,50,0
3973576,M,0.9,60,0
3973635,M,0.2625,30,0
3973685,M,0.9,30,0
3973737,M,1.0,30,0
3973779,M,0.7875,40,0
3973961,M,0.4375,30,0
3974017,M,0.5,30,0
3974026,M,0.35,20,0
3974177,M,0.0,40,1
3974186,M,0.0125,40,0
3974275,M,0.825,40,0
3974342,M,0.325,30,0
3974469,M,0.05,40,0
3974812,M,0.025,40,0
3975026,M,0.0,20,0
3975051,M,0.775,40,0
3975067,F,0.1375,30,1
3975152,M,0.5875,20,0
3975169,M,0.825,30,0
3975190,M,0.15,60,0
3975213,M,0.6875,40,0
3975220,M,0.2,20,0
3975596,M,0.1125,30,0
3975712,M,0.325,30,0
3975766,M,0.225,20,0
3975902,M,0.7125,40,0
3975954,M,0.5125,20,0
3975959,M,0.225,30,0
3976090,M,0.5875,20,0
3976281,M,0.95,50,0
3976313,M,0.15,20,0
3976412,M,0.4375,30,0
3976417,M,0.8,20,0
3976505,M,0.7375,20,0
3976611,M,0.3125,30,0
3976633,M,0.65,50,0
3976764,M,0.725,30,0
3976942,M,0.525,20,0
3977160,M,0.2625,30,0
3977305,M,0.85,50,0
3977384,M,0.6375,60,0
3977545,M,0.375,30,0
3977752,M,0.325,30,0
3977849,M,0.025,30,0
3977894,M,0.025,30,1
3977923,M,0.1,50,0
3977940,M,0.55,20,0
3978030,M,0.4375,30,0
3978232,M,0.1,30,0
3978255,M,0.05,40,0
3978334,M,0.775,50,0
3978377,M,0.3375,40,0
3978431,M,0.325,20,0
3978435,M,0.3375,20,0
3978692,M,0.3375,20,0
3979017,M,0.1375,20,0
3979133,M,0.7875,30,0
3979198,M,0.3875,60,0
3979238,M,0.2625,40,0
3979240,M,0.325,30,0
3979549,M,0.875,30,0
3979570,M,0.175,40,0
3979636,M,0.4125,30,0
3979656,M,0.6125,30,0
3980025,M,0.0875,50,0
3980174,M,0.825,20,0
3980261,M,0.6375,50,0
3980710,M,0.3375,60,0
3980764,M,0.05,40,0
3980783,M,0.2,30,0
3981079,M,0.9625,20,0
3981244,M,0.175,50,0
3981263,M,0.0,10,0
3981320,M,0.8875,40,0
3981467,M,0.025,30,0
3981596,M,0.0,10,1
3981652,M,0.7875,50,0
3981751,M,0.4,50,0
3981812,M,0.7875,60,0
3981870,M,0.1375,50,0
3981918,M,0.0125,20,0
3982094,M,0.575,20,0
3982133,M,0.5875,20,0
3982273,M,0.725,30,0
3982342,M,0.0875,20,0
3982415,M,0.575,40,0
3982502,M,0.5625,30,0
3982645,M,0.0125,20,0
3982688,M,0.95,40,0
3982745,M,0.2125,30,0
3983293,M,0.675,30,1
3983397,M,0.0875,20,0
3983435,M,0.4625,20,0
3983453,M,0.1625,30,0
3983564,M,0.575,30,0
3983569,M,0.1125,10,0
3983713,M,0.2375,30,0
3983793,M,0.025,20,0
3983984,M,0.0,20,0
3984093,M,0.75,40,0
3984158,M,0.025,30,0
3984400,M,0.8375,30,0
3984447,M,0.1375,30,0
3984470,M,0.575,40,0
3984527,M,0.0625,30,0
3984623,M,0.1,40,0
3984780,M,0.125,30,0
3984887,M,0.025,20,1
3984959,M,0.675,40,0
3985064,M,0.4125,20,0
3985213,M,0.0375,20,0
3985312,M,0.45,40,0
3985341,M,0.9125,20,1
3985621,M,0.325,50,0
3985636,M,0.7,20,0
3985843,M,0.025,40,0
3985972,M,0.0625,30,1
3986140,M,0.9375,30,0
3986184,M,0.95,40,0
3986326,M,0.6625,50,0
3986493,M,0.6625,40,0
3986640,M,0.8875,30,0
3986701,M,0.8,30,0
3986746,M,0.2125,30,0
3986953,M,0.4625,30,0
3987018,M,0.0125,20,0
3987191,M,0.7625,40,0
3987237,M,0.3125,20,0
