day,time_ms,src,dst,relation
1,60386684,5208994,3177754,5
1,60411169,5208994,5326207,5
1,60416967,5208994,4163759,5
1,60427546,5208994,5083662,5
1,60430214,5208994,4340885,5
1,60439575,5208994,4241992,5
1,60445246,5208994,4668267,5
1,60450933,5208994,5488399,5
1,60459466,5208994,2932320,5
1,60462350,5208994,2054815,5
1,60466186,5208994,47203,5
1,60473673,5208994,1271926,5
1,60477518,5208994,2272529,5
1,60486442,5208994,1684359,5
1,60498868,5208994,3396444,5
1,60502642,5208994,5179434,5
1,60506389,5208994,3182128,5
1,60512163,5208994,3135992,5
1,60538669,5208994,1217153,5
1,60551847,5208994,5204437,5
1,60555637,5208994,1419888,5
1,60565172,5208994,1974504,5
1,60573718,5208994,316590,5
1,60579477,5208994,4710176,5
1,60585155,5208994,424725,5
1,60589810,5208994,5086866,5
1,60601870,5208994,5309941,5
1,60604746,5208994,3846896,5
1,60608999,5208994,1380272,5
1,60631738,5208994,5138960,5
1,60640164,5208994,318099,5
1,60643839,5208994,329583,5
1,60646949,5208994,4074104,5
1,60652664,5208994,3530488,5
1,60658463,5208994,5042525,5
1,60672641,5208994,2129852,5
1,60684400,5208994,524674,5
1,60690207,5208994,4716430,5
1,60705230,5208994,96918,5
1,60712671,5208994,4093740,5
1,60715675,5208994,718938,5
1,60718382,5208994,3242861,5
1,60722124,5208994,4647274,5
1,60727185,5208994,3463847,5
1,60733405,5208994,3705036,5
1,60742226,5208994,1410727,5
1,60748168,5208994,5588191,5
1,60752361,5208994,2910135,5
1,60758132,5208994,751064,5
1,60762892,5208994,2166938,5
1,60770641,5208994,2605475,5
1,60780335,5208994,2845027,5
1,60788214,5208994,3398390,5
1,60791957,5208994,3745030,5
1,60794789,5208994,1212340,5
1,60797603,5208994,3150322,5
1,60808476,5208994,833513,5
1,60813221,5208994,1439530,5
1,60831713,5208994,4490196,5
1,60834613,5208994,2523803,5
1,60844201,5208994,2764177,5
1,60856046,5208994,2788580,5
1,60865243,5208994,949496,5
1,60871712,5208994,3606231,5
1,60874416,5208994,2240859,5
1,60885177,5208994,1596130,5
1,60897604,5208994,3200901,5
1,60906546,5208994,1869624,5
1,60913229,5208994,3477041,5
1,60929613,5208994,1602040,5
1,60935369,5208994,1268224,5
1,60938137,5208994,3489155,5
1,60943931,5208994,1852154,5
1,60946726,5208994,3490677,5
1,60958358,5208994,3626880,5
1,60962212,5208994,2205628,5
1,60968251,5208994,2415031,5
1,60973852,5208994,3842347,5
1,60982949,5208994,4626012,5
1,60987729,5208994,3749450,5
1,61002007,5208994,2444174,5
1,61010567,5208994,3982094,5
1,61024022,5208994,4730937,5
1,61029830,5208994,4466136,5
1,61053185,5208994,1784728,5
1,61067619,5208994,3839858,5
1,61071422,5208994,2740751,5
1,61078013,5208994,622472,5
1,61080874,5208994,5259861,5
1,61084851,5208994,1220511,5
1,61090514,5208994,1859098,5
1,61095221,5208994,4491671,5
1,61103790,5208994,784742,5
1,61107678,5208994,2067902,5
1,61110415,5208994,1926233,5
1,61123946,5208994,1277009,5
1,61139296,5208994,1732718,5
1,61149268,5208994,4036803,5
1,61160020,5208994,5128044,5
1,61166753,5208994,4059068,5
1,61170652,5208994,1504553,5
1,61174604,5208994,740575,5
1,61181300,5208994,2505878,5
1,61186219,5208994,2882811,5
1,61198727,5208994,1892422,5
1,61201430,5208994,3642598,5
1,61207228,5208994,4672340,5
1,61216350,5208994,4061935,5
1,61222066,5208994,2733184,5
1,61241380,5208994,1639404,5
1,61246225,5208994,1962067,5
1,61270135,5208994,860846,5
1,61275608,5208994,4767733,5
1,61280361,5208994,2794313,5
1,61284360,5208994,984435,5
1,61287224,5208994,2346733,5
1,61289983,5208994,2682878,5
1,61304410,5208994,1662872,5
1,61311997,5208994,4275432,5
1,61324538,5208994,5260439,5
1,61329293,5208994,5260324,5
1,61338902,5208994,3357840,5
1,61344833,5208994,2698609,5
1,61358898,5208994,2784613,5
1,61361719,5208994,963923,5
1,61372277,5208994,3110187,5
1,61382186,5208994,3654568,5
1,61388258,5208994,4276281,5
1,61391128,5208994,1840939,5
1,61402510,5208994,241640,5
1,61406310,5208994,2477104,5
1,61410111,5208994,2070861,5
1,61419692,5208994,4356271,5
1,61429369,5208994,3483074,5
1,61463175,5208994,1172988,5
1,61468030,5208994,5091759,5
1,61475550,5208994,2216648,5
1,61512006,5208994,1762295,5
1,61519684,5208994,3288857,5
1,61522417,5208994,2004981,5
1,61528188,5208994,1295738,5
1,61534056,5208994,2628995,5
1,61547573,5208994,2048900,5
1,61550347,5208994,4714809,5
1,61553261,5208994,3505059,5
1,61562879,5208994,2197309,5
1,61567604,5208994,4184522,5
1,61572430,5208994,4869988,5
1,61575218,5208994,728040,5
1,61581253,5208994,3545197,5
1,61590843,5208994,1669000,5
1,61593585,5208994,1469738,5
1,61604261,5208994,3094414,5
1,61625686,5208994,3082097,5
1,61629586,5208994,465106,5
1,61634413,5208994,5287639,5
1,61666342,5208994,4238961,5
1,61672201,5208994,1261281,5
1,61675990,5208994,445634,5
1,61681808,5208994,828135,5
1,61686782,5208994,3011202,5
1,61691578,5208994,2772856,5
1,61703309,5208994,4231088,5
1,61709230,5208994,469375,5
1,61713971,5208994,1563545,5
1,61717768,5208994,4006280,5
1,61722625,5208994,2823597,5
1,61725764,5208994,4384895,5
1,61733685,5208994,940354,5
1,61746324,5208994,2902822,5
1,61758452,5208994,2647115,5
1,61761253,5208994,2481192,5
1,61766090,5208994,5314167,5
1,61768933,5208994,3181433,5
1,61774920,5208994,4476818,5
1,61779783,5208994,4761219,5
1,61784670,5208994,3240317,5
1,61796246,5208994,572441,5
1,61805876,5208994,1017169,5
1,61811477,5208994,3847818,5
1,61819156,5208994,10831,5
1,61821916,5208994,1457781,5
1,61828719,5208994,1622697,5
1,61834522,5208994,25323,5
1,61846263,5208994,2876024,5
1,61852285,5208994,4148819,5
1,61857118,5208994,3833758,5
1,61869647,5208994,2881332,5
1,61874698,5208994,406530,5
1,61877473,5208994,2259728,5
1,61881197,5208994,2952099,5
1,61891058,5208994,287829,5
1,61899937,5208994,3859344,5
1,61902724,5208994,5210988,5
1,61906610,5208994,1568560,5
1,61912493,5208994,85267,5
1,61925003,5208994,1174784,5
1,61931483,5208994,3376515,5
1,61966329,5208994,5221219,5
1,61970202,5208994,2216262,5
1,61976018,5208994,130081,5
1,61978879,5208994,2426238,5
1,61987240,5208994,3734166,5
1,61999046,5208994,2351164,5
1,62003944,5208994,2406711,5
1,62018299,5208994,4164269,5
1,62029816,5208994,687681,5
1,62038147,5208994,1439668,5
1,62042933,5208994,664254,5
1,62063642,5208994,5254303,5
1,62069423,5208994,1708494,5
3,31783928,5208994,3328427,5
3,31786620,5208994,4074209,5
3,31793355,5208994,868755,5
3,31798109,5208994,1027913,5
3,31804199,5208994,3547353,5
3,31808346,5208994,1614115,5
3,31814155,5208994,24062,5
3,31818304,5208994,497354,5
3,31825535,5208994,1774921,5
3,31837385,5208994,2411707,5
3,31844025,5208994,4700477,5
3,31850306,5208994,1766797,5
3,31854246,5208994,3057389,5
3,31859883,5208994,5419107,5
3,31867940,5208994,1286848,5
3,31879123,5208994,5201870,5
3,31882213,5208994,558041,5
3,31892052,5208994,3696362,5
3,31898155,5208994,5295942,5
3,31901085,5208994,3762064,5
3,31905945,5208994,4898952,5
3,31908815,5208994,3219674,5
3,31916341,5208994,4993080,5
3,31922851,5208994,3882960,5
3,31926998,5208994,5366275,5
3,31930384,5208994,4830690,5
3,31933158,5208994,1593293,5
3,31943810,5208994,2598843,5
3,31954166,5208994,277737,5
3,31959247,5208994,4035340,5
3,31961934,5208994,4458421,5
3,31965907,5208994,2045464,5
3,31971177,5208994,3921387,5
3,31975131,5208994,4537514,5
3,31980268,5208994,4027373,5
3,31983391,5208994,1430855,5
3,31995885,5208994,1705769,5
3,31998606,5208994,993816,5
3,32005798,5208994,2994693,5
3,32010481,5208994,3274361,5
3,32013587,5208994,609045,5
3,32019757,5208994,1760001,5
3,32027755,5208994,3565837,5
3,32033477,5208994,2196771,5
3,32045067,5208994,1756350,5
3,32050942,5208994,592170,5
3,32057181,5208994,2146360,5
3,32066522,5208994,3844316,5
3,32077347,5208994,3963028,5
3,32083869,5208994,2324925,5
3,32086545,5208994,1082023,5
3,32092288,5208994,252754,5
3,32096853,5208994,5176349,5
3,32102877,5208994,2001311,5
3,32111824,5208994,3681270,5
3,32115662,5208994,5112094,5
3,32121506,5208994,319370,5
3,32125320,5208994,2277347,5
3,32131067,5208994,626179,5
3,32133986,5208994,4317440,5
3,32137848,5208994,4488221,5
3,32140964,5208994,238334,5
3,32145884,5208994,5291539,5
3,32156431,5208994,5586904,5
3,32162302,5208994,5164786,5
3,32167194,5208994,688188,5
3,32179689,5208994,1499317,5
3,32185941,5208994,5440188,5
3,32189828,5208994,3044481,5
3,32194546,5208994,3519005,5
3,32204330,5208994,3644897,5
3,32208091,5208994,3321752,5
3,32211847,5208994,2582384,5
3,32227829,5208994,107949,5
3,32233977,5208994,4747438,5
3,32245043,5208994,1997222,5
3,32251156,5208994,2543815,5
3,32253917,5208994,3117835,5
3,32270572,5208994,1942772,5
3,32274305,5208994,364982,5
3,32282947,5208994,1336608,5
3,32289664,5208994,1978708,5
3,32297161,5208994,2056890,5
3,32304113,5208994,187573,5
3,32307097,5208994,1276058,5
3,32313182,5208994,2638768,5
3,32317763,5208994,5471239,5
3,32320543,5208994,2008791,5
3,32331473,5208994,5578409,5
3,32335357,5208994,1462741,5
3,32338315,5208994,282593,5
3,32341120,5208994,1542015,5
3,32345985,5208994,676139,5
3,32349877,5208994,4440809,5
3,32353604,5208994,2234316,5
3,32358785,5208994,2275418,5
3,32363493,5208994,2159037,5
3,32367284,5208994,5005703,5
3,32372966,5208994,2061376,5
3,32378324,5208994,2896234,5
3,32382024,5208994,5396747,5
3,32385998,5208994,3591736,5
3,32391025,5208994,1003003,5
3,32405563,5208994,5074104,5
3,32416680,5208994,5441637,5
3,32424936,5208994,126864,5
3,32428717,5208994,4835333,5
3,32432857,5208994,5172891,5
3,32437779,5208994,5015034,5
3,32440657,5208994,3840226,5
3,32447744,5208994,4876054,5
3,32450642,5208994,4026752,5
3,32456261,5208994,2493838,5
3,32460577,5208994,602963,5
3,32466427,5208994,5562658,5
3,32469291,5208994,2545684,5
3,32473529,5208994,1970533,5
3,32480320,5208994,4965083,5
3,32487071,5208994,3262780,5
3,32491200,5208994,3419670,5
3,32496155,5208994,4266292,5
3,32499989,5208994,940469,5
3,32508107,5208994,1718105,5
3,32517402,5208994,1603218,5
3,32521290,5208994,1242748,5
3,32526303,5208994,4342507,5
3,32534179,5208994,1413976,5
3,32537143,5208994,4786863,5
3,32542863,5208994,5112216,5
3,32552697,5208994,1394559,5
3,32567265,5208994,1971170,5
3,32576901,5208994,3373311,5
3,32582815,5208994,4724407,5
3,32602586,5208994,4437844,5
3,32608009,5208994,4486764,5
3,32612893,5208994,939352,5
3,32622330,5208994,27077,5
3,32632322,5208994,4913065,5
3,32636142,5208994,655327,5
3,32644818,5208994,2665295,5
3,32650617,5208994,5333783,5
3,32655421,5208994,4479754,5
3,32661612,5208994,782,5
3,32668959,5208994,4942133,5
3,32672617,5208994,4175230,5
3,32678394,5208994,5443926,5
3,32684224,5208994,4297601,5
3,32689547,5208994,5158277,5
3,32695547,5208994,721366,5
3,32699186,5208994,103051,5
3,32702910,5208994,2540353,5
3,32713278,5208994,3721600,5
3,32719865,5208994,3541282,5
3,32724146,5208994,1138620,5
3,32741135,5208994,4876782,5
3,32744273,5208994,2152291,5
3,32749128,5208994,4704435,5
3,32751869,5208994,96134,5
3,32762600,5208994,850957,5
3,32768671,5208994,1590570,5
3,32773660,5208994,3713065,5
3,32785281,5208994,1029312,5
3,32788029,5208994,455533,5
3,32794127,5208994,5003172,5
3,32799976,5208994,3818637,5
3,32808971,5208994,732008,5
3,32823551,5208994,5119619,5
3,32829441,5208994,4198688,5
3,32834414,5208994,5485748,5
3,32842174,5208994,3206590,5
3,32846962,5208994,1719714,5
3,32852791,5208994,1036246,5
3,32863205,5208994,1048840,5
3,32868908,5208994,340796,5
3,32872601,5208994,4018485,5
3,32877658,5208994,1372344,5
3,32889008,5208994,713948,5
3,32898765,5208994,3724696,5
3,32907813,5208994,1392788,5
3,32911701,5208994,2331411,5
3,32915940,5208994,341989,5
3,32921895,5208994,4207227,5
3,32939035,5208994,5437691,5
3,32942991,5208994,357406,5
3,32947705,5208994,4233815,5
3,32960240,5208994,3520197,5
3,32966271,5208994,3213073,5
3,32976555,5208994,2090123,5
3,32983110,5208994,1361565,5
3,32986627,5208994,305603,5
3,32999478,5208994,2634588,5
3,33013509,5208994,4366290,5
3,33027781,5208994,3018484,5
3,33035742,5208994,1375460,5
3,33042393,5208994,1962465,5
3,33046399,5208994,2537202,5
3,33060513,5208994,5051874,5
3,33065299,5208994,2853211,5
3,33074056,5208994,449808,5
3,33079926,5208994,3653296,5
3,33086456,5208994,5157265,5
3,33097633,5208994,1678370,5
3,33118932,5208994,519187,5
3,33128885,5208994,3047781,5
3,33133946,5208994,4224275,5
3,33138696,5208994,5165072,5
3,33146316,5208994,3442037,5
3,33149114,5208994,4807158,5
3,33167032,5208994,2975916,5
3,33171939,5208994,710407,5
3,33176761,5208994,143319,5
3,33183544,5208994,583602,5
3,33189789,5208994,970843,5
3,33192761,5208994,1892137,5
3,33203341,5208994,4160797,5
3,33207081,5208994,920143,5
3,33210872,5208994,2762946,5
3,33216575,5208994,1237395,5
3,33219604,5208994,977638,5
3,33233970,5208994,5547953,5
3,33238083,5208994,5495760,5
3,33243910,5208994,4371701,5
3,33249449,5208994,3191610,5
3,33252117,5208994,596641,5
3,33257173,5208994,1607392,5
3,33262072,5208994,1215346,5
3,33265867,5208994,5402910,5
3,33276583,5208994,236561,5
3,33280305,5208994,936751,5
3,33288705,5208994,3754985,5
3,33293793,5208994,3374160,5
3,33297610,5208994,3807707,5
3,33322978,5208994,1448217,5
3,33336857,5208994,2504025,5
3,33341782,5208994,1549734,5
3,33346512,5208994,3080307,5
3,33350575,5208994,1060482,5
3,33361153,5208994,4511744,5
3,33375349,5208994,4766325,5
3,33383850,5208994,5525560,5
3,33389699,5208994,653243,5
3,33392526,5208994,5335362,5
3,33396182,5208994,2648705,5
3,33400975,5208994,4748395,5
3,33410906,5208994,684416,5
3,33414740,5208994,5523783,5
3,33419732,5208994,3278145,5
3,33422932,5208994,647359,5
3,33428632,5208994,2933862,5
3,33432647,5208994,121945,5
3,33436702,5208994,3398199,5
3,33441661,5208994,3077527,5
3,33452167,5208994,4424992,5
3,33455491,5208994,1207462,5
3,33458891,5208994,1239287,5
3,33466105,5208994,2504602,5
3,33483727,5208994,550381,5
3,33496214,5208994,1751271,5
3,33502186,5208994,1332187,5
3,33513746,5208994,5098600,5
3,33521525,5208994,2064709,5
3,33530428,5208994,3734457,5
3,33539800,5208994,3953018,5
3,33544959,5208994,5449175,5
3,33554719,5208994,4660280,5
3,33568081,5208994,4953532,5
3,33570788,5208994,2064709,5
3,33579293,5208994,659846,5
3,33583125,5208994,4699277,5
3,33588123,5208994,3832660,5
3,33599095,5208994,4215945,5
3,33603081,5208994,5438280,5
3,33605830,5208994,2378635,5
3,33615594,5208994,460889,5
3,33624349,5208994,5168122,5
3,33631847,5208994,1340728,5
3,33636702,5208994,2096870,5
3,33646139,5208994,547685,5
3,33649833,5208994,4313012,5
3,33656177,5208994,5508404,5
3,33666580,5208994,4818488,5
3,33672233,5208994,4131830,5
3,33677014,5208994,2190971,5
3,33682906,5208994,3190890,5
3,33688635,5208994,3444446,5
3,33691445,5208994,4646106,5
3,33697480,5208994,2862108,5
3,33701540,5208994,636511,5
3,33706171,5208994,3963842,5
3,33716928,5208994,5437408,5
3,33720862,5208994,3974342,5
3,33725790,5208994,866390,5
3,33734183,5208994,1050087,5
3,33737381,5208994,2824955,5
3,33747494,5208994,5133120,5
3,33752351,5208994,1720681,5
3,33763038,5208994,4693706,5
3,33768079,5208994,342020,5
3,33778808,5208994,4991897,5
3,33782372,5208994,3302237,5
3,33788097,5208994,2094490,5
3,33790897,5208994,4617877,5
3,33798444,5208994,2373699,5
3,33807982,5208994,3272599,5
3,33825239,5208994,2157849,5
3,33830007,5208994,3837533,5
3,33836550,5208994,204846,5
3,33843988,5208994,2356418,5
3,33860679,5208994,2136240,5
3,33865690,5208994,4696610,5
3,33870852,5208994,691369,5
3,33875533,5208994,254109,5
3,33880349,5208994,2253492,5
3,33887144,5208994,1958056,5
3,33890829,5208994,5132528,5
3,33898897,5208994,2798999,5
3,33902895,5208994,2825647,5
3,33907749,5208994,620937,5
3,33911592,5208994,2371687,5
3,33918992,5208994,904050,5
3,33924690,5208994,769857,5
3,33936458,5208994,3727847,5
3,33939420,5208994,4200754,5
3,33943071,5208994,4315770,5
3,33960643,5208994,4178979,5
3,33976909,5208994,2964564,5
3,33983122,5208994,606099,5
3,33994107,5208994,2584120,5
3,33996925,5208994,3136389,5
3,34007533,5208994,1370051,5
3,34010338,5208994,2410974,5
3,34017512,5208994,2303251,5
3,34023581,5208994,2769462,5
3,34032330,5208994,1913151,5
3,34035246,5208994,1947745,5
3,34040961,5208994,4805226,5
3,34052519,5208994,1536085,5
3,34064570,5208994,1311735,5
3,34072411,5208994,5012592,5
3,34079863,5208994,897550,5
3,34083722,5208994,4679891,5
3,34088316,5208994,3659359,5
3,34091322,5208994,204258,5
3,34104255,5208994,2378877,5
3,34111119,5208994,5430665,5
3,34115014,5208994,3306698,5
3,34119264,5208994,315750,5
3,34123708,5208994,518981,5
3,34128521,5208994,142469,5
3,34143264,5208994,5420528,5
3,34150328,5208994,2650216,5
3,34173580,5208994,4728608,5
3,34179396,5208994,3920950,5
3,34183550,5208994,667908,5
3,34190078,5208994,3234218,5
3,34195324,5208994,1906234,5
3,34199992,5208994,2694598,5
3,34210677,5208994,400983,5
3,34225107,5208994,3385943,5
3,34241000,5208994,2010585,5
3,34246236,5208994,2739076,5
3,34251988,5208994,288022,5
3,34266591,5208994,3862256,5
3,34280782,5208994,2358170,5
3,34294326,5208994,5595199,5
3,34300158,5208994,1119298,5
3,34307151,5208994,2714708,5
3,34313635,5208994,40156,5
3,34332350,5208994,849462,5
3,34349625,5208994,3236204,5
3,34353545,5208994,965947,5
3,34365338,5208994,1261374,5
3,34374281,5208994,3358277,5
3,34377261,5208994,4763942,5
3,34386694,5208994,1006115,5
3,34392681,5208994,4453739,5
3,34397502,5208994,735562,5
3,34408046,5208994,2520379,5
3,34413500,5208994,5445632,5
3,34417296,5208994,1734166,5
3,34421150,5208994,5405579,5
3,34426803,5208994,5283571,5
3,34430765,5208994,1196897,5
3,34437900,5208994,4209052,5
3,34450782,5208994,4884174,5
3,34476567,5208994,1621827,5
3,34493919,5208994,5519392,5
3,34503538,5208994,1132072,5
3,34518177,5208994,4515868,5
3,34524075,5208994,3964350,5
3,34531498,5208994,209206,5
3,34543531,5208994,4541655,5
3,34549389,5208994,676693,5
3,34555844,5208994,2211733,5
3,34574180,5208994,3685997,5
3,34580405,5208994,3943340,5
3,34586181,5208994,2279964,5
3,34593922,5208994,5472818,5
3,34600136,5208994,4761598,5
3,34623650,5208994,2574953,5
3,34636758,5208994,3200924,5
3,34648501,5208994,4721940,5
3,34654317,5208994,4246826,5
3,34668995,5208994,316590,5
3,34680205,5208994,15506,5
3,34684245,5208994,4425458,5
3,34689073,5208994,3247630,5
3,34700289,5208994,3437388,5
3,34710515,5208994,3956017,5
3,34723393,5208994,3596041,5
3,34727494,5208994,4165587,5
3,34730301,5208994,1412025,5
3,34741541,5208994,4628645,5
3,34755553,5208994,2539060,5
3,34759529,5208994,2424451,5
3,34765274,5208994,966378,5
3,34777854,5208994,5269292,5
3,34793105,5208994,2099218,5
3,34796012,5208994,3242453,5
3,34798908,5208994,640421,5
3,34804250,5208994,332734,5
3,34809472,5208994,4326630,5
3,34813274,5208994,3972612,5
3,34818394,5208994,4301929,5
3,34824290,5208994,3449642,5
3,34829240,5208994,2687246,5
3,34846648,5208994,1255273,5
3,34850763,5208994,1393331,5
3,34857967,5208994,804488,5
3,34866970,5208994,893990,5
3,34878373,5208994,645262,5
3,34884347,5208994,3931039,5
3,34887073,5208994,4798308,5
3,34893315,5208994,4849230,5
3,34902224,5208994,2239400,5
3,34910862,5208994,3913874,5
3,34918425,5208994,4034765,5
3,34924640,5208994,828118,5
3,34928644,5208994,1344263,5
3,34935884,5208994,3049936,5
3,34952021,5208994,1574136,5
3,34969051,5208994,3855828,5
3,34982837,5208994,5521720,5
3,34992115,5208994,5048708,5
3,34996012,5208994,3415989,5
3,35001435,5208994,5530584,5
3,35007357,5208994,1410752,5
3,35011154,5208994,3074297,5
3,35016022,5208994,5290470,5
3,35032130,5208994,22061,5
3,35050669,5208994,2129474,5
3,35087712,5208994,176269,5
3,35093461,5208994,476980,5
3,35135965,5208994,795831,5
3,35142427,5208994,2197543,5
3,35152496,5208994,4547918,5
3,35157280,5208994,2491337,5
3,35163266,5208994,5368712,5
3,35167178,5208994,2572262,5
3,35170067,5208994,341079,5
3,35189977,5208994,2615024,5
3,35195961,5208994,4756341,5
3,35199827,5208994,1053690,5
3,35205941,5208994,1278827,5
3,35214473,5208994,1581365,5
3,35220233,5208994,5584944,5
3,35237914,5208994,2835931,5
3,35244996,5208994,4416685,5
3,35256830,5208994,1237803,5
3,35266968,5208994,3271094,5
3,35278991,5208994,680534,5
3,35284243,5208994,4881055,5
3,35311832,5208994,3159657,5
3,35321578,5208994,2140239,5
3,35334125,5208994,1875338,5
3,35343904,5208994,613657,5
3,35349797,5208994,5157088,5
3,35354739,5208994,2133547,5
3,35364020,5208994,771195,5
3,35368881,5208994,191374,5
3,35379501,5208994,4101345,5
3,35383418,5208994,2188315,5
3,35389340,5208994,1810639,5
3,35395332,5208994,1279081,5
3,35406467,5208994,2501253,5
3,35436560,5208994,2532249,5
4,70018116,5208994,5120831,5
4,70023952,5208994,1657664,5
4,70026848,5208994,2296417,5
4,70030001,5208994,1978347,5
4,70033804,5208994,5350789,5
4,70042357,5208994,4656661,5
4,70047142,5208994,2328004,5
4,70050035,5208994,3093334,5
4,70058280,5208994,3652206,5
4,70063783,5208994,2013803,5
4,70072507,5208994,4070767,5
4,70075286,5208994,3392572,5
4,70080100,5208994,2747460,5
4,70083013,5208994,1355049,5
4,70086016,5208994,4747802,5
4,70095799,5208994,1268396,5
4,70100688,5208994,908776,5
4,70103490,5208994,4795150,5
4,70109293,5208994,2921405,5
4,70112574,5208994,5345844,5
4,70118600,5208994,4226741,5
4,70123546,5208994,3241659,5
4,70129294,5208994,3621070,5
4,70132109,5208994,2036992,5
4,70137936,5208994,4425066,5
4,70142792,5208994,97808,5
4,70145580,5208994,1509644,5
4,70150440,5208994,3398997,5
4,70154330,5208994,3975596,5
4,70157246,5208994,4982193,5
4,70161917,5208994,4579776,5
4,70165721,5208994,5098570,5
4,70168567,5208994,885974,5
4,70173127,5208994,4273070,5
4,70179749,5208994,1926625,5
4,70183648,5208994,5018752,5
4,70187512,5208994,4479008,5
4,70190323,5208994,98824,5
4,70195169,5208994,4789456,5
4,70199092,5208994,4564861,5
4,70203014,5208994,2190833,5
4,70212781,5208994,1151951,5
4,70218648,5208994,5145518,5
4,70222560,5208994,2281623,5
4,70231269,5208994,4859690,5
4,70237235,5208994,4467743,5
4,70241638,5208994,3339596,5
4,70246614,5208994,75128,5
4,70252586,5208994,752359,5
4,70261244,5208994,448491,5
4,70264504,5208994,70803,5
4,70268469,5208994,334214,5
4,70282710,5208994,2753589,5
4,70288788,5208994,2735657,5
4,70310752,5208994,4668937,5
4,70316967,5208994,3643769,5
4,70341739,5208994,340166,5
4,70348433,5208994,3257989,5
4,70352421,5208994,4315387,5
4,70355528,5208994,4222982,5
4,70362135,5208994,5295285,5
4,70366055,5208994,1249617,5
4,70369897,5208994,431899,5
4,70372821,5208994,1642643,5
4,70383247,5208994,1503325,5
4,70391861,5208994,4274056,5
4,70394613,5208994,3138691,5
4,70398783,5208994,4436297,5
4,70401545,5208994,5259861,5
4,70407349,5208994,365769,5
4,70417085,5208994,2759734,5
4,70428908,5208994,5361862,5
4,70438878,5208994,3784807,5
4,70448711,5208994,883295,5
4,70451444,5208994,4817480,5
4,70458121,5208994,3599189,5
4,70462198,5208994,5239988,5
4,70467030,5208994,237592,5
4,70480467,5208994,2064854,5
4,70491346,5208994,244186,5
4,70497909,5208994,2708595,5
4,70525194,5208994,3612767,5
4,70535788,5208994,4651406,5
4,70542639,5208994,4608310,5
4,70549818,5208994,1763165,5
4,70555206,5208994,4800235,5
4,70558830,5208994,3773978,5
4,70566931,5208994,5346477,5
4,70584812,5208994,2216843,5
4,70588669,5208994,88596,5
4,70595167,5208994,1449955,5
4,70598535,5208994,5287639,5
4,70616130,5208994,2049256,5
4,70622783,5208994,1742768,5
4,70646859,5208994,1605096,5
4,70661622,5208994,4444747,5
4,70666825,5208994,5236754,5
4,70678801,5208994,2849041,5
4,70683144,5208994,3103814,5
4,70692545,5208994,428882,5
4,70699845,5208994,3089221,5
4,70707093,5208994,98426,5
4,70713252,5208994,5282351,5
4,70719314,5208994,24442,5
4,70723170,5208994,2810350,5
4,70726424,5208994,1415631,5
4,70734759,5208994,3267229,5
4,70742160,5208994,561043,5
4,70745075,5208994,1512040,5
4,70748880,5208994,3713999,5
4,70754722,5208994,5560695,5
4,70757673,5208994,1588585,5
4,70760704,5208994,1891940,5
4,70766600,5208994,5421519,5
4,70771460,5208994,1580915,5
4,70776241,5208994,2307246,5
4,70778953,5208994,3953334,5
4,70784772,5208994,809184,5
4,70789818,5208994,5281325,5
4,70793574,5208994,1156403,5
4,70796398,5208994,4570587,5
4,70802297,5208994,3511075,5
4,70806108,5208994,1976865,5
4,70809930,5208994,3290880,5
4,70815138,5208994,3738530,5
4,70817985,5208994,4859609,5
4,70820908,5208994,4473800,5
4,70824839,5208994,4580715,5
4,70829825,5208994,4906055,5
4,70840508,5208994,3008296,5
4,70845428,5208994,5246887,5
4,70850238,5208994,3740994,5
4,70871296,5208994,5483174,5
4,70876187,5208994,2615001,5
4,70878908,5208994,4875310,5
4,70888788,5208994,4693219,5
4,70899665,5208994,4476406,5
4,70907268,5208994,957317,5
4,70911054,5208994,2704274,5
4,70916832,5208994,2074656,5
4,70920617,5208994,1758440,5
4,70924563,5208994,390398,5
4,70930460,5208994,3313061,5
4,70936410,5208994,1543667,5
4,70939835,5208994,1351535,5
4,70943736,5208994,1221968,5
4,70949640,5208994,3945112,5
4,70964960,5208994,1040432,5
4,70970089,5208994,2010235,5
4,70974118,5208994,1175654,5
4,70979120,5208994,3834984,5
4,70986928,5208994,2050031,5
4,70989813,5208994,1532822,5
4,70992624,5208994,4538842,5
4,71006265,5208994,4251677,5
4,71009129,5208994,3322924,5
4,71013041,5208994,1973909,5
4,71020667,5208994,1767977,5
4,71026756,5208994,3627542,5
4,71031755,5208994,5365778,5
4,71042647,5208994,4722275,5
4,71047623,5208994,5140122,5
4,71056745,5208994,1975944,5
4,71067355,5208994,3837467,5
4,71079079,5208994,607754,5
4,71081817,5208994,3181513,5
4,71087838,5208994,5083051,5
4,71093802,5208994,392877,5
4,71098944,5208994,3187032,5
4,71106804,5208994,2793663,5
4,71112648,5208994,766210,5
4,71126183,5208994,2812894,5
4,71129135,5208994,2688442,5
4,71131958,5208994,1575831,5
4,71135749,5208994,4665615,5
4,71138657,5208994,4282015,5
4,71141428,5208994,4783197,5
4,71146235,5208994,5118086,5
4,71151124,5208994,2380200,5
4,71154904,5208994,3861850,5
4,71160528,5208994,1187615,5
4,71166476,5208994,2797919,5
4,71171343,5208994,986703,5
4,71176327,5208994,569551,5
4,71180227,5208994,765975,5
4,71187032,5208994,1642358,5
4,71190860,5208994,1197886,5
